Nom_Hotel,Adresse,Nom_Suite,Services,Note,Nbr_Experiences,Periode,Date,Prix
Ashling Hotel Dublin,"Dublin City Centre, Dublin",Chambre Lits Jumeaux Supérieure,2 lits simples,"8,6",2 949 expériences vécues,"1 nuit, 1 adulte",,€ 279
Phoenix Park Hotel,Dublin,Chambre Simple,1 lit simple,"7,6",2 584 expériences vécues,"1 nuit, 1 adulte",,€ 176
Dylan,"Ballsbridge, Dublin",Chambre Lit King-Size Deluxe,1 très grand lit double,"8,3",404 expériences vécues,"1 nuit, 1 adulte",,€ 350
The Fleet,"Temple Bar, Dublin",Chambre Double,1 lit double,"8,3",5 031 expériences vécues,"1 nuit, 1 adulte",,"€ 329€ 306
-7 %"
Arthaus Hotel,"Saint Stephen's Green, Dublin",Chambre Standard Lit Queen-Size,1 grand lit double,"8,7",1 800 expériences vécues,"1 nuit, 1 adulte",,€ 269
Leevin Hostel George,"Parnell Square, Dublin",Lit Superposé dans Dortoir Mixte,1 lit superposé,"7,3",1 995 expériences vécues,"1 nuit, 1 adulte",,€ 96
"InterContinental Dublin, an IHG Hotel","Ballsbridge, Dublin",Chambre Double Standard,1 très grand lit double,"8,6",718 expériences vécues,"1 nuit, 1 adulte",,€ 400
"Holiday Inn Express Dublin City Centre, an IHG Hotel","Parnell Square, Dublin",Chambre Double - Accessible aux Personnes à Mobilité Réduite ,1 grand lit double,"8,4",6 055 expériences vécues,"1 nuit, 1 adulte",,€ 275
The Green,"Saint Stephen's Green, Dublin",Chambre Lit King-Size,1 très grand lit double,"8,5",930 expériences vécues,"1 nuit, 1 adulte",,€ 281
The Address Connolly (formerly The North Star Hotel),"Dublin City Centre, Dublin",Chambre Lit King-Size Premier,1 très grand lit double,"8,0",2 997 expériences vécues,"1 nuit, 1 adulte",,€ 299
Spacious Room with Relaxing View,Dublin,Chambre Double - Vue sur Jardin,Hébergement géré par un particulier,"6,4",14 expériences vécues,"1 nuit, 1 adulte",,€ 96
Rainbow Heights Dublin,Dublin,Chambre Double ou Lits Jumeaux avec Salle de Bains Privative,Hébergement géré par un particulier,"4,4",21 expériences vécues,"1 nuit, 1 adulte",,€ 85
Iveagh Garden Hotel,"Saint Stephen's Green, Dublin",Chambre Lits Jumeaux Deluxe,2 lits simples,"8,6",3 361 expériences vécues,"1 nuit, 1 adulte",,€ 299
"New House, Private Rooms in a Peaceful Neighborhood",Dublin,Chambre Double avec Salle de Bains Privative,Hébergement géré par un particulier,"8,6",86 expériences vécues,"1 nuit, 1 adulte",,€ 113
The Samuel Hotel,"Dublin City Centre, Dublin",Chambre Lits Jumeaux Deluxe,2 lits simples,"8,5",7 668 expériences vécues,"1 nuit, 1 adulte",,€ 319
Clayton Hotel Charlemont,"Dublin City Centre, Dublin",Chambre Lit King-Size Deluxe,1 très grand lit double,"8,7",4 296 expériences vécues,"1 nuit, 1 adulte",,€ 220
Wren Urban Nest,"Temple Bar, Dublin",Hébergement Nid Confortable,1 lit double,"8,8",6 209 expériences vécues,"1 nuit, 1 adulte",,€ 319
Anantara The Marker Dublin- A Leading Hotel of the World,"Dublin City Centre, Dublin",Chambre Deluxe Double ou Lits Jumeaux,Plusieurs types de lits,"8,9",2 725 expériences vécues,"1 nuit, 1 adulte",,€ 380
Belvedere Hotel Parnell Square,"Parnell Square, Dublin",Chambre Double Supérieure,Plusieurs types de lits,"8,2",1 888 expériences vécues,"1 nuit, 1 adulte",,€ 284
The Gibson Hotel,"Dublin City Centre, Dublin",Chambre Double Supérieure,1 lit double,"8,2",9 661 expériences vécues,"1 nuit, 1 adulte",,€ 309
Herbert Park Hotel and Park Residence,"Ballsbridge, Dublin",Chambre Simple Standard,1 lit simple,"8,6",4 124 expériences vécues,"1 nuit, 1 adulte",,€ 282
Private Double Bedroom,Dublin,Chambre Double avec Salle de Bains Privative,Hébergement géré par un particulier,"7,0",1 expérience vécue,"1 nuit, 1 adulte",,€ 143
Travelodge PLUS Dublin City Centre,"Dublin City Centre, Dublin",Chambre Double,1 grand lit double,"8,2",2 800 expériences vécues,"1 nuit, 1 adulte",,"€ 307€ 279
-9 %"
Cassidys Hotel,"Parnell Square, Dublin",Chambre Double Deluxe,1 grand lit double,"8,2",3 949 expériences vécues,"1 nuit, 1 adulte",,€ 289
Beckett Locke,"Dublin City Centre, Dublin",Studio Locke,1 grand lit double,"8,9",4 777 expériences vécues,"1 nuit, 1 adulte",,€ 269
"PREMIER SUITES PLUS Dublin, Ballsbridge","Ballsbridge, Dublin",Studio Exécutif,1 lit double,"8,7",635 expériences vécues,"1 nuit, 1 adulte",,€ 210
Harry Clarke Mews at the Castle Hotel,"Parnell Square, Dublin",Chambre Double,1 très grand lit double,"7,9",386 expériences vécues,"1 nuit, 1 adulte",,€ 269
The Davenport,"Dublin City Centre, Dublin",Chambre Lit Queen-Size ,1 lit double,"8,6",709 expériences vécues,"1 nuit, 1 adulte",,€ 264
Gleesons Townhouse Booterstown,Dublin,Chambre Double,1 grand lit double,"9,1",755 expériences vécues,"1 nuit, 1 adulte",,€ 239
The Strand’s Guest Rooms,Dublin,Chambre Double,Hébergement géré par un particulier,"5,3",25 expériences vécues,"1 nuit, 1 adulte",,€ 147
Conrad Dublin,"Saint Stephen's Green, Dublin",Chambre Lit King-Size Supérieure,1 très grand lit double,"8,5",767 expériences vécues,"1 nuit, 1 adulte",,€ 363
Abbott Lodge,"Dublin City Centre, Dublin",Chambre Double,1 lit double,"5,8",296 expériences vécues,"1 nuit, 1 adulte",,€ 224
Celtic Lodge Guesthouse - Restaurant & Bar,"Dublin City Centre, Dublin",Chambre Simple,1 lit simple,"7,3",2 037 expériences vécues,"1 nuit, 1 adulte",,€ 289
Lyndon Guesthouse,"Dublin City Centre, Dublin",Chambre Double,Hébergement géré par un particulier,"7,4",239 expériences vécues,"1 nuit, 1 adulte",,€ 224
Aloft Dublin City,"Dublin City Centre, Dublin",Chambre avec Lit King-Size dans les Étages Supérieurs,1 très grand lit double,"8,6",1 054 expériences vécues,"1 nuit, 1 adulte",,€ 260
The Westbury Hotel,"Temple Bar, Dublin",Chambre Lit King-Size Classique,1 très grand lit double,"8,5",848 expériences vécues,"1 nuit, 1 adulte",,€ 560
REZz Dublin,"Temple Bar, Dublin",Chambre Double,1 grand lit double,"7,6",1 209 expériences vécues,"1 nuit, 1 adulte",,€ 320
The Alex,"Dublin City Centre, Dublin",Chambre Lit King-Size,1 très grand lit double,"8,7",1 329 expériences vécues,"1 nuit, 1 adulte",,€ 315
Sarsfield house,Dublin,Chambre Double avec Toilettes Communes,Hébergement géré par un particulier,"5,7",41 expériences vécues,"1 nuit, 1 adulte",,€ 125
Leonardo Hotel Dublin Parnell Street - Formerly Jurys Inn,"Dublin City Centre, Dublin",Chambre Double Standard,1 lit double,"7,6",12 979 expériences vécues,"1 nuit, 1 adulte",,€ 297
The Spencer Hotel,"Dublin City Centre, Dublin",Chambre Lit Queen-Size Classique,1 grand lit double,"8,3",3 066 expériences vécues,"1 nuit, 1 adulte",,€ 360
Waterloo Town House & Suites,"Ballsbridge, Dublin",Lady Evelyn Suite,1 grand lit double,"8,3",944 expériences vécues,"1 nuit, 1 adulte",,€ 275
Modern City Centre Rooms,"Dublin City Centre, Dublin",Chambre Lits Jumeaux,Hébergement géré par un particulier,"8,1",288 expériences vécues,"1 nuit, 1 adulte",,€ 210
Hazelbrook House B&B,"Dublin City Centre, Dublin",Chambre Lits Jumeaux,2 lits simples,"6,7",3 552 expériences vécues,"1 nuit, 1 adulte",,€ 187
Albany House,"Saint Stephen's Green, Dublin",Chambre Double,1 lit double,"8,3",2 446 expériences vécues,"1 nuit, 1 adulte",,"€ 410€ 349
-15 %"
The Grafton Hotel,"Saint Stephen's Green, Dublin",Chambre Double Standard,1 lit double,"8,6",1 595 expériences vécues,"1 nuit, 1 adulte",,€ 369
Wynn's Hotel,"Dublin City Centre, Dublin",Chambre Lits Jumeaux,2 lits simples,"8,5",3 634 expériences vécues,"1 nuit, 1 adulte",,€ 319
"The Morrison Dublin, Curio Collection by Hilton","Dublin City Centre, Dublin",Chambre Lit King-Size Supérieure,1 grand lit double,"8,7",1 401 expériences vécues,"1 nuit, 1 adulte",,€ 350
Donnybrook Townhouse,"Ballsbridge, Dublin",Appartement 1 Chambre,"2 lits (1 lit double, 1 canapé-lit)","8,1",387 expériences vécues,"1 nuit, 1 adulte",,€ 259
Hyatt Centric The Liberties Dublin,"Dublin City Centre, Dublin",Chambre Lit King-Size,1 très grand lit double,"8,9",2 969 expériences vécues,"1 nuit, 1 adulte",,€ 305
Hard Rock Hotel Dublin,"Temple Bar, Dublin",Option Tarif Prestataire,,"8,9",2 690 expériences vécues,"1 nuit, 1 adulte",,€ 311
"The Shelbourne, Autograph Collection","Saint Stephen's Green, Dublin",Petite Chambre Lit Queen-Size,1 grand lit double,"8,8",625 expériences vécues,"1 nuit, 1 adulte",,€ 566
Kilronan House,"Saint Stephen's Green, Dublin",Chambre Double avec Salle de Bains Privative,1 grand lit double,"8,9",2 230 expériences vécues,"1 nuit, 1 adulte",,€ 279
Arlington Hotel O'Connell Bridge,"Dublin City Centre, Dublin",Chambre Lit King-Size Standard,1 très grand lit double,"8,0",5 658 expériences vécues,"1 nuit, 1 adulte",,€ 297
Uppercross House Hotel,"Rathmines, Dublin",Chambre Triple Classique,"2 lits (1 lit simple, 1 lit double)","8,3",716 expériences vécues,"1 nuit, 1 adulte",,€ 282
The Morgan Hotel,"Temple Bar, Dublin",Chambre Lit Queen-Size Signature,1 grand lit double,"8,5",1 659 expériences vécues,"1 nuit, 1 adulte",,"€ 368€ 302
-18 %"
Maldron Hotel Parnell Square,"Parnell Square, Dublin",Chambre Double Deluxe,1 lit double,"8,4",7 931 expériences vécues,"1 nuit, 1 adulte",,€ 289
"The College Green Dublin Hotel, Autograph Collection","Dublin City Centre, Dublin",Classic Queen Room with Atrium View,1 grand lit double,"7,8",229 expériences vécues,"1 nuit, 1 adulte",,€ 424
Trinity Townhouse Hotel,"Saint Stephen's Green, Dublin",Petite Chambre Double,1 lit double,"9,1",1 387 expériences vécues,"1 nuit, 1 adulte",,€ 339
Maldron Hotel Kevin Street,"Dublin City Centre, Dublin",Chambre Double Deluxe,1 lit double,"8,2",5 905 expériences vécues,"1 nuit, 1 adulte",,€ 304
The Fitzwilliam Hotel,"Saint Stephen's Green, Dublin",Chambre Double Standard,1 lit double,"8,5",1 514 expériences vécues,"1 nuit, 1 adulte",,€ 439
Kennedys B&B Drumcondra,"Drumcondra, Dublin",Chambre Double avec Salle de Bains Privative,Hébergement géré par un particulier,"8,2",828 expériences vécues,"1 nuit, 1 adulte",,€ 238
Hotel 7,"Parnell Square, Dublin",Chambre Lits Jumeaux,2 lits simples,"8,9",3 791 expériences vécues,"1 nuit, 1 adulte",,€ 299
Merrion Square Studios,"Dublin City Centre, Dublin",Studio,1 grand lit double,"8,5",226 expériences vécues,"1 nuit, 1 adulte",,€ 280
Schoolhouse Hotel,"Ballsbridge, Dublin",Chambre Lit King-Size Deluxe,1 très grand lit double,"8,5",1 679 expériences vécues,"1 nuit, 1 adulte",,€ 299
Blackrock B&B,Dublin,Chambre Double avec Salle de Bains Privative,Hébergement géré par un particulier,"9,5",371 expériences vécues,"1 nuit, 1 adulte",,€ 185
Clontarf Castle Hotel,"Clontarf, Dublin",Chambre Double Standard,1 lit double,"8,9",2 739 expériences vécues,"1 nuit, 1 adulte",,€ 289
The Merrion Hotel,"Saint Stephen's Green, Dublin",Chambre Supérieure,1 grand lit double,"9,3",759 expériences vécues,"1 nuit, 1 adulte",,€ 560
Butlers Townhouse,"Ballsbridge, Dublin",Chambre Lits Jumeaux Standard,2 lits simples,"7,6",1 462 expériences vécues,"1 nuit, 1 adulte",,€ 200
Achievers Apartment,Dublin,Appartement 1 Chambre,Hébergement géré par un particulier,"6,7",43 expériences vécues,"1 nuit, 1 adulte",,€ 133
Zanzibar Locke,"Dublin City Centre, Dublin",Studio Locke,1 grand lit double,"9,2",4 583 expériences vécues,"1 nuit, 1 adulte",,€ 302
Eccles Townhouse,"Dublin City Centre, Dublin",Chambre Triple,"2 lits (1 lit simple, 1 lit double)","8,2",1 192 expériences vécues,"1 nuit, 1 adulte",,€ 327
Ensuite at the foot of Dublin Mountains,Dublin,Chambre Double avec Salle de Bains Privative,Hébergement géré par un particulier,"9,2",62 expériences vécues,"1 nuit, 1 adulte",,€ 139
Temple Bar Hotel,"Temple Bar, Dublin",Chambre Double Économique,1 lit double,"8,2",4 193 expériences vécues,"1 nuit, 1 adulte",,€ 324
Hotel St George by Nina,"Parnell Square, Dublin",Chambre Simple Standard,1 lit simple,"7,8",3 495 expériences vécues,"1 nuit, 1 adulte",,€ 224
The Clarence,"Temple Bar, Dublin",Chambre Double ou Lits Jumeaux,Plusieurs types de lits,"8,3",1 267 expériences vécues,"1 nuit, 1 adulte",,€ 362
Drury Court Hotel,"Temple Bar, Dublin",Chambre Simple,1 lit simple,"8,9",2 948 expériences vécues,"1 nuit, 1 adulte",,€ 296
Silver Eagle,Dublin,Chambre Double Standard avec Salle de Bains Commune,1 grand lit double,"6,0",699 expériences vécues,"1 nuit, 1 adulte",,€ 160
Stylish studio own entrance in Victorian House,"Clontarf, Dublin",Appartement 1 Chambre,Hébergement géré par un particulier,"9,3",11 expériences vécues,"1 nuit, 1 adulte",,€ 166
The Mont,"Dublin City Centre, Dublin",Chambre Double,1 grand lit double,"8,8",1 218 expériences vécues,"1 nuit, 1 adulte",,€ 289
Dublin airport,Dublin,Chambre Familiale,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,,€ 108
Dublin city private room and private bathroom,"Dublin City Centre, Dublin",Chambre Double avec Salle de Bains Privative,Hébergement géré par un particulier,"2,6",16 expériences vécues,"1 nuit, 1 adulte",,€ 162
The Camden Street Hotel,"Dublin City Centre, Dublin",Chambre Double,1 lit double,"6,8",1 973 expériences vécues,"1 nuit, 1 adulte",,€ 320
Clifden House by Nina,"Dublin City Centre, Dublin",Chambre Simple,1 lit simple,"7,6",1 709 expériences vécues,"1 nuit, 1 adulte",,€ 219
Stauntons on the Green Hotel,"Saint Stephen's Green, Dublin",Petite Chambre Simple,1 lit simple,"9,1",1 875 expériences vécues,"1 nuit, 1 adulte",,€ 307
Metro Apartments Dublin Airport,Dublin,Appartement,2 grands lits doubles,"8,6",316 expériences vécues,"1 nuit, 1 adulte",,€ 279
Happy guest,Dublin,Chambre Double,Hébergement géré par un particulier,"6,7",96 expériences vécues,"1 nuit, 1 adulte",,€ 115
The Mayson,"Dublin City Centre, Dublin",Chambre Cosy Entrepôt,1 lit double,"8,3",3 586 expériences vécues,"1 nuit, 1 adulte",,€ 309
The Gate Hotel,"Parnell Square, Dublin",Chambre Double,1 lit double,"6,0",2 844 expériences vécues,"1 nuit, 1 adulte",,€ 290
Kellys Hotel,"Temple Bar, Dublin",Chambre Double Exécutive,1 grand lit double,"8,1",503 expériences vécues,"1 nuit, 1 adulte",,€ 380
Liffey View Suite,"Dublin City Centre, Dublin",Chambre Double - Vue sur Mer,Hébergement géré par un particulier,"5,1",27 expériences vécues,"1 nuit, 1 adulte",,€ 225
Gardiner Lodge,"Dublin City Centre, Dublin",Chambre Double Supérieure,1 grand lit double,"8,5",2 488 expériences vécues,"1 nuit, 1 adulte",,€ 302
City Centre Snug,"Dublin City Centre, Dublin",Studio,Hébergement géré par un particulier,"6,9",38 expériences vécues,"1 nuit, 1 adulte",,€ 250
The Dean Dublin,"Saint Stephen's Green, Dublin",Petite Chambre Double,1 lit double,"8,2",1 960 expériences vécues,"1 nuit, 1 adulte",,€ 345
Staycity Aparthotels Mark Street,"Dublin City Centre, Dublin",Studio - Accessible aux Personnes à Mobilité Réduite ,1 grand lit double,"8,9",3 328 expériences vécues,"1 nuit, 1 adulte",,€ 284
Private room in Dublin,Dublin,Chambre Double,Hébergement géré par un particulier,"7,7",65 expériences vécues,"1 nuit, 1 adulte",,€ 122
Eden Quay Lodge,Dublin,Dortoir Mixte ,6 lits superposés,,"1 nuit, 1 adulte",Taxes et frais compris,,€ 632
Point A Hotel Dublin Parnell Street,"Dublin City Centre, Dublin",Chambre Double,1 lit double,"8,5",4 702 expériences vécues,"1 nuit, 1 adulte",,€ 330
Heyward mews holiday homes,Dublin,Chambre Lit King-Size Standard,Hébergement géré par un particulier,"7,3",6 expériences vécues,"1 nuit, 1 adulte",,"€ 256€ 230
-10 %"
osullivans ave,"Drumcondra, Dublin",Chambre Double,Hébergement géré par un particulier,"7,6",7 expériences vécues,"1 nuit, 1 adulte",,€ 243
Relaxing 1BD Flat with a Roof Terrace - Portobello,"Dublin City Centre, Dublin",Appartement,1 lit double,"6,2",6 expériences vécues,"1 nuit, 1 adulte",,€ 338
Grafton Street Studios by City Break Apartments,"Temple Bar, Dublin",Studio Loft,1 grand lit double,"8,4",1 336 expériences vécues,"1 nuit, 1 adulte",,€ 537
GuestReady - Beautiful apartment on Dublin Coast,Dublin,Appartement 2 Chambres,2 lits doubles,"9,7",3 expériences vécues,"1 nuit, 1 adulte",,€ 733
Deluxe apartment,Dublin,Appartement 1 Chambre,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,,€ 648
The Gate Villa,Dublin,Chambre Double,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,,€ 2 025
"Bright, modern apartment in Grand Canal Dock","Ballsbridge, Dublin",Appartement 1 Chambre,Hébergement géré par un particulier,,30 commentaires externes,"1 nuit, 1 adulte",,€ 1 418
