Nom_Hotel,Adresse,Nom_Suite,Services,Note,Nbr_Experiences,Periode,Date,Prix
Hotel City Center,"Saint-Josse-ten-Noode, Bruxelles",Chambre Simple,1 lit simple,"7,5",2 073 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 123
Le Berger Hotel,"Elsene / Ixelles, Bruxelles",Chambre Double Affaires,1 grand lit double,"7,7",2 925 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 151
Hotel Prestige,"Saint-Josse-ten-Noode, Bruxelles",Chambre Simple,1 lit simple,"6,1",1 297 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 94
Hotel Avenue Louise Brussels Trademark Collection by Wyndham,"Elsene / Ixelles, Bruxelles",Chambre Lit King-Size - Non-Fumeurs,1 grand lit double,"8,0",2 278 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 157
Thon Hotel EU,"Quartier européen, Bruxelles",Chambre Double Classique,1 grand lit double,"8,7",1 937 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 146
nhow Brussels Bloom,"Saint-Josse-ten-Noode, Bruxelles","Chambre Atelier

",Types de lits : 1 lit double ou 2 lits simples,"8,8",6 951 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 154
Moxy Brussels City Center,"Elsene / Ixelles, Bruxelles",Chambre Moxy Lit Queen-Size,1 grand lit double,"8,9",2 766 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 143
Novotel Brussels City Centre,"Centre de Bruxelles, Bruxelles",Chambre Double Supérieure,1 grand lit double,"8,2",4 919 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 194
Courtyard By Marriott Brussels,"Evere, Bruxelles",Chambre Lits Jumeaux Deluxe avec 2 Lits Jumeaux/Simples,2 lits simples,"8,3",1 545 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 113
Hotel Van Belle,"Anderlecht, Bruxelles",Chambre Double Deluxe,1 grand lit double,"8,2",3 223 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 161
Renaissance Brussels Hotel,"Elsene / Ixelles, Bruxelles",Chambre Lits Jumeaux Deluxe,2 lits simples,"7,8",2 664 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 157
Hilton Brussels Grand Place,"Centre de Bruxelles, Bruxelles",Chambre Lit King-Size,1 très grand lit double,"8,0",2 941 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 218
Hotel Barsey by Warwick,"Elsene / Ixelles, Bruxelles",Chambre Lit Queen-Size Classique,1 grand lit double,"7,6",3 551 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 126
Hilton Garden Inn Brussels City Centre,"Saint-Gilles, Bruxelles",Chambre Lits Jumeaux,2 lits simples,"8,0",2 579 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 185
Hotel Siru,"Saint-Josse-ten-Noode, Bruxelles",Chambre Simple Standard,1 lit simple,"6,6",2 830 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 105
Hotel Le Châtelain,"Elsene / Ixelles, Bruxelles",Chambre Double ou Lits Jumeaux Supérieure,Types de lits : 1 lit double ou 2 lits simples,"8,4",1 259 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 156
Hotel Retro,"Saint-Josse-ten-Noode, Bruxelles",Chambre Double Supérieure,1 grand lit double,"7,2",2 687 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 124
Thon Hotel Brussels City Centre,"Saint-Josse-ten-Noode, Bruxelles",Chambre Double Standard,1 grand lit double,"8,0",2 530 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 146
Hotel Derby MERODE,"Etterbeek, Bruxelles",Chambre Simple,1 lit simple,"7,3",1 314 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 85
Martin's Brussels EU,"Quartier européen, Bruxelles",Chambre Double ou Lits Jumeaux Classique,Plusieurs types de lits,"8,0",1 695 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 143
Steigenberger Icon Wiltcher's,"Chatelain, Bruxelles",Chambre Supérieure,Plusieurs types de lits,"8,4",1 616 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 217
Courtyard by Marriott Brussels EU,"Quartier européen, Bruxelles",Chambre Lit King-Size Standard,1 très grand lit double,"8,7",1 956 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 148
Escale Hotel,"Anderlecht, Bruxelles",Grande Chambre Simple ,1 lit simple,"5,6",2 614 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 90
ibis Brussels Centre Chatelain,"Elsene / Ixelles, Bruxelles",Chambre Double,1 lit double,"8,2",2 094 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 149
Novotel Brussels Centre Midi,"Saint-Gilles, Bruxelles",Chambre Lit King-Size Supérieure,1 très grand lit double,"8,2",2 507 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 179
The Hotel Brussels,"Centre de Bruxelles, Bruxelles",Chambre Double Supérieure,1 grand lit double,"8,5",5 514 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 265€ 213-20 %
DC Hotel & Restaurant Brussels South,Bruxelles,Chambre Double,1 grand lit double,"7,3",1 570 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 117
"Hotel Indigo Brussels - City, an IHG Hotel","Saint-Josse-ten-Noode, Bruxelles",Chambre Simple Standard,1 lit simple,"8,6",6 951 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 173
MEININGER Hotels Bruxelles City Center,"Molenbeek-Saint-Jean, Bruxelles",Lit dans Dortoir Mixte de 10 Lits,1 lit superposé,"8,4",4 168 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 36
Radisson Collection Grand Place Brussels,"Centre de Bruxelles, Bruxelles",Chambre Collection,Plusieurs types de lits,"8,3",7 005 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 242
Safestay Brussels Grand Place,"Centre de Bruxelles, Bruxelles",Lit dans Dortoir Mixte de 10 Lits,1 lit superposé,"7,0",5 305 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 49
Urban Yard Hotel,"Anderlecht, Bruxelles",Chambre Double Supérieure,Plusieurs types de lits,"8,5",5 471 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 278€ 196-30 %
NH Brussels Grand Place Arenberg,"Centre de Bruxelles, Bruxelles",Chambre Double ou Lits Jumeaux Standard,Types de lits : 1 lit double ou 2 lits simples,"7,5",3 307 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 229
Hotel Du Parlement,"Elsene / Ixelles, Bruxelles",Chambre Lits Jumeaux,2 lits simples,"7,2",744 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 125
Hotel EUROPACITY,"Schaerbeek, Bruxelles",Chambre Simple,1 lit simple,"6,5",114 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 108
Le dernier métro,"Woluwe-Saint-Pierre, Bruxelles",Chambre Double,Hébergement géré par un particulier,"8,0",181 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 104
Hotel Satellite,"Quartier européen, Bruxelles",Chambre Double Standard,1 lit double,"8,4",592 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 128
Value Stay Brussels Expo Hotel,Bruxelles,Chambre Lits Jumeaux - Meilleur Rapport Qualité/Prix,2 lits simples,"6,4",2 006 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 80
Aspria Royal La Rasante Hotel & Spa,"Woluwe-Saint-Lambert, Bruxelles",Chambre Double Deluxe,1 très grand lit double,"8,3",438 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 224
Brussels Marriott Hotel Grand Place,"Centre de Bruxelles, Bruxelles",Chambre de Luxe - Lit King-Size,1 très grand lit double,"8,0",1 150 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 241
MEININGER Hotel Bruxelles Gare du Midi,"Anderlecht, Bruxelles",Lit dans Dortoir Mixte de 8 Lits ,1 lit superposé,"8,1",7 309 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 40
Eurostars Montgomery,"Woluwe-Saint-Pierre, Bruxelles",Chambre Double Deluxe,1 grand lit double,"8,3",1 818 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 303€ 183-39 %
Tangla Hotel Brussels,"Woluwe-Saint-Lambert, Bruxelles",Hébergement Lit King-Size - Fáng 25,1 très grand lit double,"8,3",2 214 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 171
DoubleTree By Hilton Brussels City,"Saint-Josse-ten-Noode, Bruxelles",Chambre Lit King-Size Deluxe avec Vue,1 grand lit double,"8,7",3 726 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 271
New Hotel Charlemagne,"Quartier européen, Bruxelles",Chambre Simple Standard ,1 lit simple,"7,6",1 185 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 124
pentahotel Brussels City Centre,"Saint-Gilles, Bruxelles",Chambre Double ou Lits Jumeaux Standard Penta ,Types de lits : 1 lit double ou 2 lits simples,"7,9",4 677 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 136
Hotel Evergreen,"Evere, Bruxelles",Chambre Simple,1 lit simple,"5,7",889 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 74
Hotel Villa Royale,"Saint-Josse-ten-Noode, Bruxelles",Chambre Simple,1 lit simple,"6,8",1 524 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 99
NH Hotel Stephanie,"Saint-Gilles, Bruxelles",Chambre Double ou Lits Jumeaux Standard,Types de lits : 1 lit double ou 2 lits simples,"7,9",1 277 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 163
NH Collection Brussels Centre,"Centre de Bruxelles, Bruxelles",Chambre Simple,1 lit simple,"8,4",5 344 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 224
Adagio access Brussels Delta,"Auderghem, Bruxelles",Studio Double Élégant,Types de lits : 1 lit double ou 2 lits simples,"8,6",1 568 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 174
L-Avenue,"Elsene / Ixelles, Bruxelles",Suite Junior,1 grand lit double,"9,3",420 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 166
European District Studios,"Quartier européen, Bruxelles",Chambre Simple Économique,Hébergement géré par un particulier,"6,0",93 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 76
Auberge des 3 Fontaines,"Auderghem, Bruxelles",Lit Simple en Dortoir Féminin avec Salle de Bains Commune,1 lit superposé,"7,5",938 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 39
Zoom Hotel,"Elsene / Ixelles, Bruxelles",Chambre Double,1 très grand lit double,"8,2",995 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 141
Hotel Bentley New,"Schaerbeek, Bruxelles",Chambre Double Standard,1 lit double,"3,8",1 003 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 92
Warwick Brussels - Grand Place,"Centre de Bruxelles, Bruxelles",Chambre Lit Queen-Size Premium,1 grand lit double,"7,9",10 176 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 224
Hôtel Concorde,"Saint-Gilles, Bruxelles",Chambre Simple Standard,Plusieurs types de lits,"8,1",1 240 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 189
Hotel Du Congres,"Centre de Bruxelles, Bruxelles",Chambre Simple,1 lit simple,"8,0",4 486 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 145
easyHotel Brussels City Centre,"Centre de Bruxelles, Bruxelles",Chambre Double Standard,1 lit double,"7,9",7 067 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 159
ibis Hotel Brussels off Grand'Place,"Centre de Bruxelles, Bruxelles",Chambre Double Standard,1 lit double,"8,3",5 101 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 184
Mix Brussels - Gym & Wellness adults only,"Watermael-Boitsfort, Bruxelles",Hébergement 20,1 grand lit double,"8,4",943 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 174
Catalonia Brussels,"Saint-Gilles, Bruxelles",Chambre Double Standard,2 lits simples,"8,0",2 652 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 184
Atlas Hotel Brussels,"Centre de Bruxelles, Bruxelles",Chambre Simple,1 lit simple,"8,0",7 672 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 186
NH Collection Brussels Grand Sablon,"Centre de Bruxelles, Bruxelles",Chambre Simple Standard,1 lit simple,"8,7",3 881 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 227
Best Western Hotel Royal Centre,"Centre de Bruxelles, Bruxelles",Chambre Simple avec Lit Simple,1 lit simple,"8,3",3 019 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 188
Hotel Ramada Brussels Woluwe,"Woluwe-Saint-Lambert, Bruxelles",Chambre Double ou Lits Jumeaux Confort ,Types de lits : 1 lit double ou 2 lits simples,"7,0",2 150 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 133€ 120-10 %
Ambiorix Residence,"Quartier européen, Bruxelles",Chambre Double ou Lits Jumeaux avec Salle de Bains Commune,Hébergement géré par un particulier,"9,2",67 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 118
Hotel Mozart,"Centre de Bruxelles, Bruxelles",Chambre Simple,Plusieurs types de lits,"5,8",2 850 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 188
Hotel Park Inn by Radisson Brussels Midi,"Saint-Gilles, Bruxelles",Chambre Standard,Types de lits : 1 lit double ou 2 lits simples,"8,3",5 033 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 155
Argus Hotel Brussels,"Elsene / Ixelles, Bruxelles",Chambre Simple,1 lit simple,"7,8",1 554 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 168
Hotel de France,"Saint-Gilles, Bruxelles",Chambre Simple Économique,1 lit simple,"6,2",2 950 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 120
Hotel L'auberge Du Souverain,"Watermael-Boitsfort, Bruxelles",Suite Junior,1 lit double,"7,2",606 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 104
ibis Hotel Brussels Expo Atomium,Bruxelles,Chambre Lits Jumeaux Standard,2 lits simples,"7,3",1 446 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 106
De Mot B&B,"Quartier européen, Bruxelles",Chambre Simple avec Salle de Bains Privative,Hébergement géré par un particulier,"9,0",304 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 128
Hotel La Grande Cloche,"Centre de Bruxelles, Bruxelles",Chambre Simple,1 lit simple,"8,4",1 625 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 162
Citadines Sainte Catherine Brussels,"Centre de Bruxelles, Bruxelles",Studio (2 Adultes),1 lit double,"8,0",5 926 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 215
Juliana Hotel Brussels,"Centre de Bruxelles, Bruxelles",Chambre Premium ,1 grand lit double,"8,9",616 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 369
Pullman Brussels Centre Midi,"Saint-Gilles, Bruxelles",Chambre Lit King-Size Classique,1 très grand lit double,"8,3",2 600 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 183
Hotel Hubert Grand Place,"Centre de Bruxelles, Bruxelles",Chambre Simple,1 lit simple,"8,4",5 944 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 230
Hotel Expo,"Laeken, Bruxelles",Chambre Double Standard,1 grand lit double,"7,3",2 372 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 101
Le Louise Hotel Brussels - MGallery,"Elsene / Ixelles, Bruxelles",Chambre Lit King-Size Supérieure,1 très grand lit double,"8,4",424 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 204
Smartflats - Design Louise,"Saint-Gilles, Bruxelles",Studio,1 grand lit double,"6,4",1 319 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 133
Albert Hotel,"Schaerbeek, Bruxelles",Chambre Quadruple,Plusieurs types de lits,"5,8",1 025 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 124
Hotel Au Repos Des Chasseurs,"Watermael-Boitsfort, Bruxelles",Chambre Simple,1 lit simple,"7,8",311 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 86
Bedford Hotel & Congress Centre,"Centre de Bruxelles, Bruxelles",Business Double room,Hébergement géré par un particulier,"7,9",13 258 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 201
Hotel Frederiksborg,"Ganshoren, Bruxelles",Chambre Simple,1 lit simple,"5,6",655 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 70
Sofitel Brussels Europe,"Etterbeek, Bruxelles",Chambre Double Classique,1 grand lit double,"8,5",480 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 194
Pillows City Hotel Brussels Centre,"Centre de Bruxelles, Bruxelles",Chambre Double ou Lits Jumeaux de Luxe ,1 grand lit double,"9,0",2 239 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 199
Citadines Toison d’Or Brussels Aparthotel,"Saint-Gilles, Bruxelles",Studio,1 grand lit double,"8,1",2 332 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 117
Archimède Suites,"Quartier européen, Bruxelles",Double Room -  - basement level,Hébergement géré par un particulier,"8,3",36 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 139
European institutions apartments,"Quartier européen, Bruxelles",Studio,1 grand lit double,"6,0",396 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 196
Stanhope Hotel by Thon Hotels,"Quartier européen, Bruxelles",Chambre Simple Classique,1 lit simple,"8,9",531 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 193
"The Dominican, Brussels, a Member of Design Hotels","Centre de Bruxelles, Bruxelles",Chambre Côté Cour,1 très grand lit double,"8,6",726 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 263
Hotel Queen Mary,"Centre de Bruxelles, Bruxelles",Chambre Simple,1 lit simple,"6,9",1 908 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 118€ 109-8 %
The President Brussels Hotel,"Quartier Nord, Bruxelles",Chambre Lit King-Size Exécutive,1 très grand lit double,"7,4",3 854 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 177€ 142-20 %
B&B A Côté du Cinquantenaire,"Etterbeek, Bruxelles",Chambre Simple avec Salle de Bains ,1 lit simple,"9,3",279 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 137
Hotel Midi-Zuid,"Saint-Gilles, Bruxelles",Chambre Double Économique,1 grand lit double,"6,9",2 763 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 136
Hotel Albergo,"Saint-Josse-ten-Noode, Bruxelles",Chambre Quadruple,Plusieurs types de lits,"5,0",251 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 129
Urban City Centre Hostel,"Centre de Bruxelles, Bruxelles",Lit dans Dortoir Mixte de 8 Lits ,1 lit simple,"6,7",2 126 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 51
ibis Styles Hotel Brussels Centre Stéphanie,"Saint-Gilles, Bruxelles",Chambre Standard avec Un Lit Double,1 lit double,"7,9",2 054 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 179
Hotel Windsor,"Centre de Bruxelles, Bruxelles",Chambre Simple,1 lit simple,"5,6",1 492 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 125
Hotel Phenix,"Anderlecht, Bruxelles",Chambre Simple Économique,1 lit simple,"6,3",1 547 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 108
Slina Hotel Brussels,"Anderlecht, Bruxelles",Chambre Double ou Lits Jumeaux,1 lit double,"7,2",595 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 110
Hôtel Le Dixseptième,"Centre de Bruxelles, Bruxelles",Chambre Double Deluxe,1 lit double,"8,8",821 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 218
Aparthotel Adagio Brussels Grand Place,"Centre de Bruxelles, Bruxelles",Studio,Types de lits : 1 lit double ou 2 lits simples,"8,4",2 214 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 225
