Nom_Hotel,Adresse,Nom_Suite,Services,Note,Nbr_Experiences,Periode,Date,Prix
Haymarket by Scandic,"Norrmalm, Stockholm",Grande Chambre Double - Sans Fenêtre,1 très grand lit double,"8,3",5 467 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 169
Scandic Alvik,"Bromma, Stockholm",Chambre Standard,1 grand lit double,"8,0",2 939 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 80
ProfilHotels Central,"Norrmalm, Stockholm",Chambre Simple Standard,1 lit simple,"8,3",4 253 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.","€ 127€ 108
-15 %"
Hotel City Living,"Skarpnäck, Stockholm",Chambre Simple Économique avec Salle de Bains Commune,1 lit simple,"7,3",1 455 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 31
Elite Hotel Carolina Tower,Stockholm,Chambre Lits Jumeaux Standard,2 lits simples,"8,7",2 597 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 90
Scandic Continental,"Norrmalm, Stockholm",Chambre Simple sans Fenêtre,1 lit simple,"8,4",4 526 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 146
Sheraton Stockholm Hotel,"Norrmalm, Stockholm",Chambre Lit King-Size Classique,1 très grand lit double,"8,0",4 675 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 162
Hilton Stockholm Slussen Hotel,"Södermalm, Stockholm",Chambre Lit Queen-Size,1 lit double,"7,7",4 081 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 136
Gustaf af Klint,"Södermalm, Stockholm",Lit dans Dortoir pour Hommes de 6 Lits,1 lit superposé,"7,1",34 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 24
ProfilHotels Nacka,Stockholm,Chambre Standard Lit Queen-Size,1 grand lit double,"8,7",1 584 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.","€ 100€ 85
-15 %"
Downtown Camper by Scandic,"Norrmalm, Stockholm",Chambre Simple,1 lit simple,"8,6",6 912 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 173
Hotel Diplomat Stockholm,"Östermalm, Stockholm",Chambre Simple,1 lit simple,"8,5",1 190 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.","€ 239€ 191
-20 %"
Best Western Plus Time Hotel,"Vasastan, Stockholm",Chambre Lits Jumeaux Standard,2 lits simples,"8,6",5 380 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 158
Rex Hotel,"Vasastan, Stockholm",Chambre Double ou Lits Jumeaux,Types de lits : 1 lit double ou 2 lits simples,"8,1",3 373 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 153
Park Inn by Radisson Stockholm Hammarby Sjöstad,"Södermalm, Stockholm",Chambre Standard,Types de lits : 1 lit double ou 2 lits simples,"7,7",5 944 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 102
First Hotel Brommaplan,"Bromma, Stockholm",Petite Chambre Simple,1 lit simple,"8,1",1 980 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 76
Rygerfjord Hotel & Hostel,"Södermalm, Stockholm",Cabine Double Économique avec Salle de Bains Commune - Vue sur Mer,1 lit superposé,"7,6",4 585 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 71
Scandic Grand Central,"Norrmalm, Stockholm",Chambre Simple sans Fenêtre,1 lit simple,"8,1",3 512 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 161
"Nobis Hotel Stockholm, a Member of Design Hotels™","Norrmalm, Stockholm",Petite Chambre Simple,1 lit simple,"8,3",870 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 213
Elite Hotel Arcadia,"Östermalm, Stockholm",Chambre Double Supérieure,1 grand lit double,"8,0",1 433 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 146
Comfort Hotel Kista,"Kista, Stockholm",Chambre Double Standard,1 grand lit double,"8,1",1 072 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.","€ 64€ 60
-7 %"
Best Western Hotel Fridhemsplan,"Kungsholmen, Stockholm",Chambre Simple Économique sans Fenêtre,1 lit simple,"7,5",6 945 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 82
Birka Hotel,"Norrmalm, Stockholm",Chambre Simple Deluxe,1 lit simple,"7,7",1 972 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 102
Mornington Hotel Bromma,"Bromma, Stockholm",Chambre Simple sans Fenêtre,1 lit simple,"7,9",645 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 72
City Backpackers Hostel,"Norrmalm, Stockholm",Lit dans Dortoir Mixte Basique de 8 Lits,1 lit superposé,"8,5",3 110 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 28
Clarion Collection Hotel Tapetfabriken,Stockholm,Chambre Lits Jumeaux Standard,2 lits simples,"8,7",2 856 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.","€ 127€ 118
-7 %"
Brommavik Hotel,"Bromma, Stockholm",Chambre Simple Économique Sans Fenêtre,1 lit simple,"8,2",1 482 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.","€ 85€ 76
-10 %"
Scandic Talk,"Älvsjö, Stockholm",Chambre Familiale,3 lits simples,"7,9",1 176 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 84
Clarion Hotel Amaranten,"Kungsholmen, Stockholm",Chambre Double Supérieure,"2 lits (1 canapé-lit, 1 grand lit double)","8,0",7 934 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.","€ 196€ 182
-7 %"
Stockholm Classic Hotell,"Södermalm, Stockholm",Chambre Double Medium,1 grand lit double,"7,0",1 683 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 128
Eight Rooms,"Södermalm, Stockholm",Chambre Simple Standard avec Salle de Bains Commune,1 lit simple,"6,8",416 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 68
Best Western Plus Hotel Kungens Kurva,Stockholm,Economy Double Room (140cm bed),1 lit double,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 55
"Miss Clara by Nobis, Stockholm, a Member of Design Hotels™","Norrmalm, Stockholm",Chambre Plus Petite avec 1 Lit Simple/Jumeaux,1 lit simple,"8,6",666 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 170
Good Morning+ Hägersten,"Liljeholmen - Hägersten, Stockholm",Chambre Double Standard,1 grand lit double,"7,8",2 305 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.","€ 68€ 58
-15 %"
Hotel Hötorget,"Norrmalm, Stockholm",Chambre Simple Économique,1 lit simple,"6,8",3 758 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 135
Hotel Expo Stockholm,"Älvsjö, Stockholm",Chambre Simple avec Salle de Bains Commune - Annexe,1 lit simple,"6,7",477 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 62
Scandic Klara,"Norrmalm, Stockholm",Chambre Simple Standard,1 lit simple,"8,3",3 942 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 124
Maude´s Hotel Enskede Stockholm,"Enskede - Årsta - Vantör, Stockholm",Chambre Simple Grand Lit,1 lit double,"8,4",868 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 94
Hotell Dialog,Stockholm,Chambre Simple,1 lit simple,"6,4",2 544 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 43
Scandic Malmen,"Södermalm, Stockholm",Chambre Lit King-Size Supérieure,1 grand lit double,"7,4",2 624 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 153
"Scandic GO, Upplandsgatan 4","Norrmalm, Stockholm",Chambre Lit Queen-Size ,1 grand lit double,"8,2",1 793 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 134
Clarion Collection Hotel Wellington,"Östermalm, Stockholm",Chambre Simple Économique avec Dîner,1 lit simple,"8,2",455 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.","€ 161€ 149
-7 %"
Forenom Aparthotel Stockholm Bromma,"Bromma, Stockholm",Studio Simple,1 lit simple,"7,5",841 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.","€ 70€ 63
-10 %"
Scandic No 53,"Norrmalm, Stockholm",Chambre Double sans Fenêtre,1 grand lit double,"8,0",3 961 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 146
Clarion Collection Hotel Tapto,"Östermalm, Stockholm",Chambre Double Standard,1 lit double,"8,3",1 696 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.","€ 161€ 150
-7 %"
Hôtel Reisen in The Unbound Collection by Hyatt,"Gamla Stan, Stockholm",Chambre Lit King-Size,1 très grand lit double,"8,7",1 544 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 212
"Sky Hotel Apartments, Stockholm","Kungsholmen, Stockholm",Studio,1 lit double,"8,3",3 061 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 99
Hotell Skeppsbron,"Gamla Stan, Stockholm",Chambre Lits Jumeaux,2 lits superposés,"6,9",2 354 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 127
STF Zinkensdamm Hostel,"Södermalm, Stockholm",Chambre avec Salle de Bains Commune,4 lits superposés,"8,2",2 054 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 44
"Bank Hotel, a Member of Small Luxury Hotels","Norrmalm, Stockholm",Hébergement Élégant Essentiel (Lit 140 cm),1 grand lit double,"9,0",1 237 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 325
Unique Hotel Jungfrugatan,"Östermalm, Stockholm",Chambre Double Standard - Sans Fenêtre,1 grand lit double,"7,8",3 447 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 143
Bo Hotel,"Enskede - Årsta - Vantör, Stockholm",Chambre Capsule,2 lits superposés,"7,3",581 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 81
Forenom Aparthotel Stockholm Kista,"Kista, Stockholm",Studio Individuel,1 lit simple,"7,4",598 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.","€ 82€ 65
-20 %"
Scandic Kungens Kurva,Stockholm,Chambre Lits Jumeaux Standard,2 lits simples,"7,6",1 290 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 75
Biz Apartment Gärdet,"Östermalm, Stockholm",Petit Studio,1 lit simple,"8,3",3 691 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 103
Mornington Hotel Stockholm,"Östermalm, Stockholm",Chambre Simple Irrégulière,1 lit simple,"8,2",4 431 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 183
Hostel Dalagatan,"Vasastan, Stockholm",Lit dans Dortoir Mixte de 10 Lits,1 lit superposé,"6,7",1 122 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 24
"Blique by Nobis, Stockholm, a Member of Design Hotels™","Vasastan, Stockholm",Studio avec Lit King-Size - 1,1 très grand lit double,"8,6",3 977 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 255
Scandic Victoria Tower,"Kista, Stockholm",Chambre Lit King-Size Standard,1 grand lit double,"7,8",1 489 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 86
Scandic Sjöfartshotellet,"Södermalm, Stockholm",Chambre Lit Queen-Size ,1 lit double,"7,3",2 377 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 152
Best Western Kom Hotel Stockholm,"Norrmalm, Stockholm",Chambre Simple Standard,1 lit simple,"7,9",4 650 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 153
"Hotel Skeppsholmen, Stockholm, a Member of Design Hotels","Stockholm City Centre, Stockholm",Standard,1 lit double,"9,0",1 347 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 221
Freys Hotel,"Norrmalm, Stockholm",Chambre Simple Standard,1 lit simple,"8,4",1 799 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 163
Liljeholmens Stadshotell,"Liljeholmen - Hägersten, Stockholm",Chambre Simple Standard,1 lit simple,"6,2",1 124 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 77
Connect Hotel Kista,"Kista, Stockholm",Chambre Simple Économique sans Fenêtre,1 lit simple,"7,9",1 905 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 53
Hotel Fridhem,"Kungsholmen, Stockholm",Chambre Simple sans Fenêtre,1 lit simple,"7,8",2 231 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 143
Brunnby Hotel,"Enskede - Årsta - Vantör, Stockholm",Chambre Simple,1 lit simple,"7,4",794 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 61
"Hotel Ruth, WorldHotels Crafted","Vasastan, Stockholm",Chambre Standard Lit Queen-Size,1 lit double,"8,9",1 176 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 157
STF Långholmen Hostel Beds,"Södermalm, Stockholm",Chambre Lits Jumeaux avec Toilettes Communes,1 lit superposé,"8,5",400 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 60
Lilla Brunn,"Vasastan, Stockholm",Lit dans Dortoir Mixte de 6 Lits,1 lit superposé,"7,8",1 321 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 31
Unique Hotel,"Norrmalm, Stockholm",Chambre Double avec Salle de Bains,2 lits simples,"7,3",4 417 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 148
Hobo Hotel Stockholm,"Norrmalm, Stockholm",Chambre Double Économique (sans Fenêtre),1 grand lit double,"8,5",2 649 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 158
Hotel Söder,"Södermalm, Stockholm",Petite Chambre Simple avec Salle de Bains Privative,1 lit simple,"7,6",1 020 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.","€ 213€ 139
-35 %"
Best Western Royal Star,"Älvsjö, Stockholm",Chambre Simple Standard,1 lit simple,"8,1",3 430 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 112
Mälardrottningen Yacht Hotel & Restaurant,"Gamla Stan, Stockholm",Cabine de Bateau - Vue sur Mer (2 Adultes),1 lit superposé,"8,6",3 853 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 142
"Story Hotel Riddargatan, part of JdV by Hyatt","Östermalm, Stockholm",Chambre Simple,1 lit simple,"7,8",685 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 126
Nomad Cave,"Kungsholmen, Stockholm",Lit dans Dortoir Mixte de 14 Lits,1 lit superposé,"8,1",870 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 23
Good Morning Kista,"Kista, Stockholm",Chambre Simple Standard,1 lit simple,"7,2",1 046 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.","€ 60€ 51
-15 %"
Svea Deluxe Apartment,"Östermalm, Stockholm",Appartement 1 Chambre,"2 lits (1 lit double, 1 canapé-lit)",,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 256
Old Town Stay Hostel,"Gamla Stan, Stockholm",Chambre Double avec Salle de Bains Commune,1 lit double,"5,3",72 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 107
Den Röda Båten,"Södermalm, Stockholm",Cabine Économique sur le Bateau (1 Adulte),1 lit simple,"7,6",3 843 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 78
Hotel Point,"Södermalm, Stockholm",Chambre Simple,1 lit simple,"7,3",395 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.","€ 163€ 131
-20 %"
Pärlan Hotell,"Östermalm, Stockholm",Chambre Simple Standard,1 lit simple,"8,4",244 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 121
Grand Hôtel Stockholm,"Norrmalm, Stockholm",Chambre Simple,1 lit simple,"9,1",1 274 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 254
"Hotel Kung Carl, WorldHotels Crafted","Norrmalm, Stockholm",Chambre Simple Standard,1 lit double,"8,2",2 903 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 166
Elite Hotel Marina Tower,Stockholm,Chambre Double Supérieure,Types de lits : 1 lit double ou 2 lits simples,"8,5",2 808 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 159
Grad Hotel and Hostel,"Norrmalm, Stockholm",Lit Superposé dans Dortoir pour Femmes ,1 lit superposé,"7,3",2 690 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 30
Långholmen Hotell,"Södermalm, Stockholm",Petite Chambre Double,1 lit double,"8,7",4 830 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 153
Motel L Hammarby Sjöstad,"Södermalm, Stockholm",Chambre Lits Jumeaux Élégante,2 lits simples,"8,3",4 528 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 105
Ramilton Old Town Hostel,"Gamla Stan, Stockholm",Lit dans Dortoir 6 Lits,1 lit superposé,"4,9",1 234 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 23
Connect Hotel Stockholm,"Älvsjö, Stockholm",Chambre lits jumeaux avec Salle de Bains Commune (sans fenêtre),1 lit superposé,"7,7",3 942 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 50
Scandic Skärholmen,"Skärholmen, Stockholm",TWIN ROOM,1 lit simple,"7,6",1 371 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 73
Motel L Stockholm Älvsjö,"Älvsjö, Stockholm",Chambre Lits Jumeaux Élégante,2 lits simples,"8,3",2 371 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.","€ 73€ 62
-15 %"
Ibis Styles Stockholm Odenplan,"Vasastan, Stockholm",Petite Chambre Double,1 lit double,"7,9",3 442 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 149
The Sparrow Hotel,"Östermalm, Stockholm",Chambre Classique,1 lit simple,"8,6",1 155 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 222
Sure Hotel by Best Western Spånga,"Spånga - Tensta, Stockholm",Chambre Double avec Lit Queen-Size,1 grand lit double,"7,4",1 006 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 68
Livington Hotel,"Vällingby, Stockholm",Chambre Simple Économique,1 lit simple,"8,6",2 802 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 55
Elite Hotel Adlon,"Norrmalm, Stockholm",Chambre Simple Standard,1 lit simple,"8,1",4 428 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 122
Hotel Hornsgatan,"Södermalm, Stockholm",Chambre Lits Jumeaux avec Salle de Bains Commune dans Couloir,2 lits simples,"8,7",809 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 122
Queen's Hotel by First Hotels,"Norrmalm, Stockholm",Chambre Simple,1 lit simple,"8,0",4 947 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 120
The Studio Hotel,"Kista, Stockholm",Chambre Simple,1 lit simple,"8,5",1 528 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 76
Scandic Kista,"Kista, Stockholm",Chambre Double,1 grand lit double,"7,9",541 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 76
Hotel Kungsträdgården,"Norrmalm, Stockholm",Chambre Simple,1 lit simple,"8,8",852 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 166
City Lodge Stockholm,"Norrmalm, Stockholm",Lit dans un Dortoir Mixte de 28 Lits ,1 lit superposé,"3,4",225 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 21
Åkeshofs Slott,"Bromma, Stockholm",Chambre Simple Standard,1 lit simple,"8,2",279 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 111
Best Western Hotel at 108,"Vasastan, Stockholm",Chambre Simple Standard - Sans Fenêtre,1 lit simple,"7,8",4 044 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 133
Quiet room,Stockholm,Chambre Deluxe Double ou Lits Jumeaux,Hébergement géré par un particulier,"6,7",3 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 38
