Nom_Hotel,Adresse,Nom_Suite,Services,Note,Nbr_Experiences,Periode,Date,Prix
Leonardo Hotel Amsterdam Rembrandtpark,"Slotervaart, Amsterdam",Chambre Standard Lit Queen-Size,1 grand lit double,"8,1",8 124 expériences vécues,"1 nuit, 1 adulte",,€ 174
Hampton By Hilton Amsterdam Arena Boulevard,"Amsterdam-Zuidoost, Amsterdam",Chambre Double,1 lit double,"8,1",9 818 expériences vécues,"1 nuit, 1 adulte",,€ 168
"Crowne Plaza Amsterdam - South, an IHG Hotel","Zuideramstel, Amsterdam",Chambre Double Supérieure,Types de lits : 1 lit double ou 2 lits simples,"8,5",1 034 expériences vécues,"1 nuit, 1 adulte",,€ 147
Mercure Hotel Amsterdam West,"Slotervaart, Amsterdam",Chambre Double Standard,1 très grand lit double,"7,5",2 157 expériences vécues,"1 nuit, 1 adulte",,€ 185
NH Amsterdam Zuid,"Zuideramstel, Amsterdam",Chambre Double ou Lits Jumeaux Standard,1 lit double,"8,1",1 445 expériences vécues,"1 nuit, 1 adulte",,€ 143
Hilton Amsterdam,"Amsterdam Oud-Zuid, Amsterdam",Chambre Lit King-Size de Luxe - Vue sur Canal,1 très grand lit double,"8,0",989 expériences vécues,"1 nuit, 1 adulte",,€ 269
The Delphi - Amsterdam Townhouse,"Amsterdam Oud-Zuid, Amsterdam",Chambre Simple Standard,1 lit simple,"8,4",1 177 expériences vécues,"1 nuit, 1 adulte",,€ 303€ 213
Boutique Hotel Notting Hill,"Centre d'Amsterdam, Amsterdam",Chambre Double Souterraine - Vue Limitée,1 lit double,"8,6",2 894 expériences vécues,"1 nuit, 1 adulte",,€ 280
Hotel City Garden Amsterdam,"Amsterdam Oud-Zuid, Amsterdam",Petite Chambre Simple - Sous-Sol,1 lit simple,"7,1",2 906 expériences vécues,"1 nuit, 1 adulte",,€ 195
citizenM Amstel Amsterdam,"Centre d'Amsterdam, Amsterdam",Chambre Lit King-Size,1 très grand lit double,"8,8",2 408 expériences vécues,"1 nuit, 1 adulte",,€ 263
"Holiday Inn Express Amsterdam Arena Towers, an IHG Hotel","Amsterdam-Zuidoost, Amsterdam",Chambre Standard Lit Queen-Size,1 grand lit double,"7,8",13 549 expériences vécues,"1 nuit, 1 adulte",,€ 160
Hotel 83,"Centre d'Amsterdam, Amsterdam",Chambre Double Standard,1 lit double,"6,9",989 expériences vécues,"1 nuit, 1 adulte",,€ 216
Hotel & Wellness Zuiver,"Zuideramstel, Amsterdam",Chambre Lits Jumeaux Standard avec Accès au Spa le Jour de l'Arrivée,2 lits simples,"8,3",3 463 expériences vécues,"1 nuit, 1 adulte",,€ 221
Hotel Okura Amsterdam – The Leading Hotels of the World,"Amsterdam Oud-Zuid, Amsterdam",Chambre Supérieure avec Vue,1 grand lit double,"8,7",940 expériences vécues,"1 nuit, 1 adulte",,€ 261
The Social Hub Amsterdam City,"Oost-Watergraafsmeer, Amsterdam",Chambre Lit King-Size Deluxe,1 grand lit double,"8,4",6 474 expériences vécues,"1 nuit, 1 adulte",,€ 198
Fletcher Hotel Amsterdam,"Amsterdam-Zuidoost, Amsterdam",Chambre Double Deluxe,2 lits simples,"7,2",3 246 expériences vécues,"1 nuit, 1 adulte",,€ 183
Joy Hotel,"Amsterdam-Zuidoost, Amsterdam",Chambre Simple,1 lit simple,"7,4",7 108 expériences vécues,"1 nuit, 1 adulte",,€ 163
The Alfred Hotel,"Amsterdam Oud-Zuid, Amsterdam",Chambre Lits Jumeaux - Sous-Sol,2 lits simples,"7,2",4 491 expériences vécues,"1 nuit, 1 adulte",,€ 205
Swissôtel Amsterdam,"Centre d'Amsterdam, Amsterdam",Chambre Lits Jumeaux Premium,2 lits simples,"8,3",2 699 expériences vécues,"1 nuit, 1 adulte",,€ 275
Dream Hotel Amsterdam,"Centre d'Amsterdam, Amsterdam",Chambre Double Deluxe,1 grand lit double,"7,7",1 557 expériences vécues,"1 nuit, 1 adulte",,€ 271
"Holiday Inn Amsterdam - Arena Towers, an IHG Hotel","Amsterdam-Zuidoost, Amsterdam",Chambre Double Standard,1 grand lit double,"7,9",2 799 expériences vécues,"1 nuit, 1 adulte",,€ 147
Sofitel Legend The Grand Amsterdam,"Centre d'Amsterdam, Amsterdam",Chambre Simple Classique avec Vue sur Jardin,1 lit simple,"9,0",797 expériences vécues,"1 nuit, 1 adulte",,€ 477
Avenue Hotel,"Centre d'Amsterdam, Amsterdam",Chambre Simple,1 lit simple,"7,3",4 069 expériences vécues,"1 nuit, 1 adulte",,€ 207
Courtyard by Marriott Amsterdam Arena Atlas,"Amsterdam-Zuidoost, Amsterdam",Chambre 1 Lit King-Size Standard,1 très grand lit double,"8,2",2 374 expériences vécues,"1 nuit, 1 adulte",,€ 147
Park Inn by Radisson Amsterdam City West,"Westpoort, Amsterdam",Chambre Standard,Types de lits : 1 lit double ou 2 lits simples,"7,9",16 598 expériences vécues,"1 nuit, 1 adulte",,€ 186
Residence Inn by Marriott Amsterdam Houthavens,"Westpoort, Amsterdam",Studio Lit Queen-Size ,1 grand lit double,"8,3",712 expériences vécues,"1 nuit, 1 adulte",,€ 172
Amsterdam Wiechmann Hotel,"Centre d'Amsterdam, Amsterdam",Chambre Double,1 grand lit double,"8,5",3 358 expériences vécues,"1 nuit, 1 adulte",,€ 285
Hotel Library Amsterdam,"Centre d'Amsterdam, Amsterdam",Chambre Simple en Sous-Sol - Vue Limitée,1 lit simple,"7,9",2 595 expériences vécues,"1 nuit, 1 adulte",,€ 225
Hotel Amsterdam De Roode Leeuw,"Centre d'Amsterdam, Amsterdam",Chambre Simple,1 lit simple,"7,7",2 576 expériences vécues,"1 nuit, 1 adulte",,€ 281
Mozart Hotel,"Centre d'Amsterdam, Amsterdam",Chambre Double ou Lits Jumeaux Standard,Types de lits : 1 lit double ou 2 lits simples,"7,2",4 290 expériences vécues,"1 nuit, 1 adulte",,€ 274
Inntel Hotels Amsterdam Landmark,"Centre d'Amsterdam, Amsterdam",Chambre Simple,1 lit simple,"8,2",10 611 expériences vécues,"1 nuit, 1 adulte",,€ 198
Pulitzer Amsterdam,"Centre d'Amsterdam, Amsterdam",Chambre Simple,1 grand lit double,"8,7",1 037 expériences vécues,"1 nuit, 1 adulte",,€ 395
"Park Centraal Amsterdam, part of Sircle Collection","Amsterdam Oud-Zuid, Amsterdam",Chambre Double Classique,1 grand lit double,"8,3",2 144 expériences vécues,"1 nuit, 1 adulte",,€ 270
OZO Hotels Arena Amsterdam,"Amsterdam-Zuidoost, Amsterdam",Chambre Double,1 grand lit double,"7,5",7 065 expériences vécues,"1 nuit, 1 adulte",,€ 156
Andaz Amsterdam Prinsengracht - a concept by Hyatt,"Centre d'Amsterdam, Amsterdam",Chambre Lit Queen-Size - Vue sur Atrium,1 grand lit double,"8,8",829 expériences vécues,"1 nuit, 1 adulte",,€ 353
Hotel Jansen Amsterdam Bajeskwartier,"Oost-Watergraafsmeer, Amsterdam",Chambre Lit Queen-Size Deluxe,1 grand lit double,"8,3",807 expériences vécues,"1 nuit, 1 adulte",,€ 158
Mercure Amsterdam City Hotel,"Oost-Watergraafsmeer, Amsterdam",Chambre Double Classique,1 grand lit double,"8,3",3 337 expériences vécues,"1 nuit, 1 adulte",,€ 195
Catalonia Vondel Amsterdam,"Oud-West, Amsterdam",Chambre Double Économique,1 lit double,"7,8",2 307 expériences vécues,"1 nuit, 1 adulte",,€ 247
Inntel Hotels Amsterdam Centre,"Centre d'Amsterdam, Amsterdam",Chambre Simple,1 lit simple,"8,2",4 833 expériences vécues,"1 nuit, 1 adulte",,€ 233
NH Amsterdam Caransa,"Centre d'Amsterdam, Amsterdam",Chambre Double ou Lits Jumeaux Standard,Types de lits : 1 lit double ou 2 lits simples,"7,8",1 192 expériences vécues,"1 nuit, 1 adulte",,€ 274
"Sir Albert Hotel, part of Sircle Collection","Amsterdam Oud-Zuid, Amsterdam",Chambre Double Deluxe,1 lit double,"8,2",478 expériences vécues,"1 nuit, 1 adulte",,€ 302
NH City Centre Amsterdam,"Centre d'Amsterdam, Amsterdam",Chambre Simple Standard,1 lit simple,"8,2",4 172 expériences vécues,"1 nuit, 1 adulte",,€ 272
Moxy Amsterdam Houthavens,"Westpoort, Amsterdam",Chambre Lit Queen-Size Double Moxy Sleeper,1 grand lit double,"8,0",1 973 expériences vécues,"1 nuit, 1 adulte",,€ 169
Dikker & Thijs Hotel,"Centre d'Amsterdam, Amsterdam",Chambre Double Deluxe - Vue sur Canal,1 grand lit double,"7,9",2 033 expériences vécues,"1 nuit, 1 adulte",,€ 286
Huygens Place Amsterdam,"Oud-West, Amsterdam",Petite Chambre Simple,1 lit simple,"8,6",2 502 expériences vécues,"1 nuit, 1 adulte",,€ 214
Hotel Old Quarter,"Centre d'Amsterdam, Amsterdam",Chambre Simple avec Douche et Toilettes,1 lit simple,"7,3",2 893 expériences vécues,"1 nuit, 1 adulte",,€ 170
"Max Brown Hotel Museum Square, part of Sircle Collection","Amsterdam Oud-Zuid, Amsterdam",Chambre Moyenne,1 lit double,"7,8",903 expériences vécues,"1 nuit, 1 adulte",,€ 278
Hotel Allure,"Centre d'Amsterdam, Amsterdam",Chambre Double Économique - Sous-Sol ,1 lit double,"7,6",2 118 expériences vécues,"1 nuit, 1 adulte",,€ 205
De Bedstee Boutique Capsules,"Amsterdam Oud-Zuid, Amsterdam", Capsule Simple ,1 lit simple,"8,0",1 677 expériences vécues,"1 nuit, 1 adulte",,€ 138
DoubleTree by Hilton Amsterdam - NDSM Wharf,"Amsterdam-Noord, Amsterdam",Chambre Lit Queen-Size,1 grand lit double,"8,4",2 186 expériences vécues,"1 nuit, 1 adulte",,€ 254
Hotel 717,"Centre d'Amsterdam, Amsterdam",Petite Chambre Double Little Prince - Vue sur Cour,1 grand lit double,"9,1",609 expériences vécues,"1 nuit, 1 adulte",,€ 529
Hotel Estheréa,"Centre d'Amsterdam, Amsterdam",Chambre Classique,,"9,1",4 345 expériences vécues,"1 nuit, 1 adulte",,€ 351
Hotel Washington,"Amsterdam Oud-Zuid, Amsterdam",Chambre Simple avec Salle de Bains Commune,1 lit simple,"7,3",1 977 expériences vécues,"1 nuit, 1 adulte",,€ 153
Element Amsterdam,"Zuideramstel, Amsterdam",Studio Lit King-Size,1 très grand lit double,"8,7",952 expériences vécues,"1 nuit, 1 adulte",,€ 184
Hotel Doria,"Centre d'Amsterdam, Amsterdam",Chambre Double,1 lit double,"7,0",2 694 expériences vécues,"1 nuit, 1 adulte",,€ 225
Van der Valk Hotel Amsterdam - Amstel,"Oost-Watergraafsmeer, Amsterdam",Chambre Double Affaires,1 lit double,"8,6",5 598 expériences vécues,"1 nuit, 1 adulte",,€ 237
"Max Brown Hotel Canal District, part of Sircle Collection","Centre d'Amsterdam, Amsterdam",Loft - Vue sur Canal,"2 lits (1 lit double, 1 canapé-lit)","7,8",986 expériences vécues,"1 nuit, 1 adulte",,€ 383
Hotel Amsterdam Inn,"Centre d'Amsterdam, Amsterdam",Chambre Simple,1 lit simple,"6,8",1 707 expériences vécues,"1 nuit, 1 adulte",,€ 180
WestCord Fashion Hotel Amsterdam,"Slotervaart, Amsterdam",Chambres avec Vue sur le Jardin,1 lit double,"8,2",2 940 expériences vécues,"1 nuit, 1 adulte",,€ 183
Hotel Espresso,"Oud-West, Amsterdam",Chambre Double ou Lits Jumeaux Standard,Types de lits : 1 lit double ou 2 lits simples,"7,4",1 589 expériences vécues,"1 nuit, 1 adulte",,€ 220
Best Western Amsterdam,"Slotervaart, Amsterdam",Chambre Lits Jumeaux Confort,2 lits simples,"7,7",7 792 expériences vécues,"1 nuit, 1 adulte",,€ 147
"Holiday Inn Express Amsterdam - City Hall, an IHG Hotel","Centre d'Amsterdam, Amsterdam",Chambre Double - Vue sur Canal,1 grand lit double,"8,3",3 779 expériences vécues,"1 nuit, 1 adulte",,€ 278
Hotel Casa Amsterdam,"Oost-Watergraafsmeer, Amsterdam",Chambre Double,1 grand lit double,"8,7",9 101 expériences vécues,"1 nuit, 1 adulte",,€ 180
The Bee Hostel,"Centre d'Amsterdam, Amsterdam",Lit Superposé dans Dortoir Mixte,1 lit superposé,"8,6",2 092 expériences vécues,"1 nuit, 1 adulte",,€ 79
Bastion Hotel Amsterdam Amstel,Amsterdam,Chambre Lits Jumeaux Confort,2 lits simples,"6,9",2 185 expériences vécues,"1 nuit, 1 adulte",,€ 118
Q-Factory Hotel,"Oost-Watergraafsmeer, Amsterdam",Chambre Double Standard,1 lit double,"7,1",3 144 expériences vécues,"1 nuit, 1 adulte",,€ 219€ 208
ibis Styles Amsterdam Amstel,"Amsterdam Oud-Zuid, Amsterdam",Chambre Lits Jumeaux en Souterrain,2 lits simples,"7,9",1 058 expériences vécues,"1 nuit, 1 adulte",,€ 250
Bilderberg Garden Hotel,"Amsterdam Oud-Zuid, Amsterdam",Chambre Double Deluxe avec Balcon,Types de lits : 1 lit double ou 2 lits simples,"7,6",1 585 expériences vécues,"1 nuit, 1 adulte",,€ 194
Postillion Hotel Amsterdam,"Oost-Watergraafsmeer, Amsterdam",Chambre Double avec Vue,1 grand lit double,"8,5",8 197 expériences vécues,"1 nuit, 1 adulte",,€ 205
easyHotel Amsterdam Arena Boulevard,"Amsterdam-Zuidoost, Amsterdam",Chambre Lits Jumeaux,2 lits simples,"7,3",6 470 expériences vécues,"1 nuit, 1 adulte",,€ 136
Clayton Hotel Amsterdam American,"Centre d'Amsterdam, Amsterdam",Chambre Deluxe,2 lits simples,"8,6",2 857 expériences vécues,"1 nuit, 1 adulte",,€ 269
Crown Hotel,"Centre d'Amsterdam, Amsterdam",Chambre Lits Jumeaux Standard,2 lits simples,"5,4",1 026 expériences vécues,"1 nuit, 1 adulte",,€ 196
Hotel TWENTY EIGHT,"Amsterdam Oud-Zuid, Amsterdam",Studio,1 très grand lit double,"9,1",573 expériences vécues,"1 nuit, 1 adulte",,€ 241
"Corendon Amsterdam New-West, a Tribute Portfolio Hotel","Slotervaart, Amsterdam",Chambre Standard Lit Queen-Size,1 grand lit double,"8,1",7 685 expériences vécues,"1 nuit, 1 adulte",,€ 174
NH Amsterdam Museum Quarter,"Amsterdam Oud-Zuid, Amsterdam",Chambre Double ou Lits Jumeaux Standard,1 lit double,"7,8",1 215 expériences vécues,"1 nuit, 1 adulte",,€ 233
Met Hotel Amsterdam,"Slotervaart, Amsterdam",Chambre Lit Queen-Size sans Fenêtre,1 grand lit double,"9,0",2 340 expériences vécues,"1 nuit, 1 adulte",,€ 193
Sara's Boutique Hotel,"Oud-West, Amsterdam",Petite Chambre Simple,1 lit simple,"5,8",637 expériences vécues,"1 nuit, 1 adulte",,€ 141
Hotel Park 6,"Oud-West, Amsterdam",Chambre Double Deluxe,1 grand lit double,"8,8",849 expériences vécues,"1 nuit, 1 adulte",,€ 304
Grand Hotel Downtown,"Oud-West, Amsterdam",Chambre Double Deluxe,1 grand lit double,"7,7",2 688 expériences vécues,"1 nuit, 1 adulte",,€ 271
Hotel V Nesplein,"Centre d'Amsterdam, Amsterdam",Chambre Double ou Lits Jumeaux Confort ,1 grand lit double,"8,8",1 262 expériences vécues,"1 nuit, 1 adulte",,€ 313
easyHotel Amsterdam City Centre South,"Amsterdam Oud-Zuid, Amsterdam",Petite Chambre Double Économique,1 lit double,"6,7",3 439 expériences vécues,"1 nuit, 1 adulte",,€ 173
Hotel 55 - City Centre,"Centre d'Amsterdam, Amsterdam",Chambre Simple avec Salle de Bains Privative,1 lit simple,"6,6",629 expériences vécues,"1 nuit, 1 adulte",,€ 157
NH Collection Amsterdam Flower Market,"Centre d'Amsterdam, Amsterdam",Chambre Double ou Lits Jumeaux Supérieure,Types de lits : 1 lit double ou 2 lits simples,"8,5",6 026 expériences vécues,"1 nuit, 1 adulte",,€ 285
Bastion Hotel Amsterdam Zuidwest,"Slotervaart, Amsterdam",Chambre Lit King-Size Deluxe,1 grand lit double,"6,6",1 173 expériences vécues,"1 nuit, 1 adulte",,€ 135
Olympic Hotel,"Amsterdam Oud-Zuid, Amsterdam",Chambre Bronze,,"8,5",8 731 expériences vécues,"1 nuit, 1 adulte",,€ 166
Budget Hotel Neutraal,"Centre d'Amsterdam, Amsterdam",Chambre Simple,1 lit simple,"5,6",1 528 expériences vécues,"1 nuit, 1 adulte",,€ 157
Van der Valk Hotel Amsterdam Zuidas -Rai,"Zuideramstel, Amsterdam",Chambre Confort Lit King-Size,1 grand lit double,"8,7",4 015 expériences vécues,"1 nuit, 1 adulte",,€ 299
Delta Hotel City Center,"Centre d'Amsterdam, Amsterdam",Chambre Double ou Lits Jumeaux,Types de lits : 1 lit double ou 2 lits simples,"6,5",2 786 expériences vécues,"1 nuit, 1 adulte",,€ 317
"Sir Adam Hotel, part of Sircle Collection","Amsterdam-Noord, Amsterdam",Chambre Deluxe,1 grand lit double,"8,7",1 337 expériences vécues,"1 nuit, 1 adulte",,€ 279
Di-Ann City Centre Hotel,"Centre d'Amsterdam, Amsterdam",Chambre Simple avec Balcon,1 lit simple,"5,4",2 117 expériences vécues,"1 nuit, 1 adulte",,€ 163
Four Elements Hotel,"IJburg, Amsterdam",Chambre Double Besoins Spéciaux,1 lit double,"8,2",5 067 expériences vécues,"1 nuit, 1 adulte",,€ 205
Hotel CC,"Centre d'Amsterdam, Amsterdam",Chambre Simple avec Vue Canal,1 lit simple,"7,9",4 373 expériences vécues,"1 nuit, 1 adulte",,€ 255
NH Amsterdam Leidseplein,"Oud-West, Amsterdam",Chambre Simple Standard,1 lit simple,"7,6",1 770 expériences vécues,"1 nuit, 1 adulte",,€ 250
Tivoli Doelen Amsterdam Hotel,"Centre d'Amsterdam, Amsterdam",Chambre Double Supérieure - Vue sur Canal,1 grand lit double,"8,6",1 374 expériences vécues,"1 nuit, 1 adulte",,€ 387
Pillows Grand Boutique Hotel Maurits at the Park - Small Luxury Hotels,"Oost-Watergraafsmeer, Amsterdam",Chambre Lit King-Size Standard,1 très grand lit double,"9,3",237 expériences vécues,"1 nuit, 1 adulte",,€ 381
The Cabin @ MPS Noorderzon,"Centre d'Amsterdam, Amsterdam",Chambre Double avec Salle de Bains Privative,1 lit double,"6,9",2 204 expériences vécues,"1 nuit, 1 adulte",,€ 182
Hotel Damrak Inn,"Centre d'Amsterdam, Amsterdam",Chambre Lits Jumeaux avec Salle de Bains Commune,2 lits simples,"7,0",1 400 expériences vécues,"1 nuit, 1 adulte",,€ 236
Park Plaza Victoria Amsterdam,"Centre d'Amsterdam, Amsterdam",Chambre Lit King-Size Supérieure,1 grand lit double,"8,5",7 879 expériences vécues,"1 nuit, 1 adulte",,€ 299
Sonder Park House,"Amsterdam Oud-Zuid, Amsterdam",Chambre Simple,1 lit simple,"7,6",2 973 expériences vécues,"1 nuit, 1 adulte",,€ 249
Pestana Amsterdam Riverside,"Amsterdam Oud-Zuid, Amsterdam",Executive room ,1 grand lit double,"8,5",4 182 expériences vécues,"1 nuit, 1 adulte",,€ 298
Hotel Vondel Garden City Centre,"Oud-West, Amsterdam",Chambre Simple,1 lit simple,"7,0",662 expériences vécues,"1 nuit, 1 adulte",,€ 192
Park Plaza Vondelpark Amsterdam,"Amsterdam Oud-Zuid, Amsterdam",Chambre Supérieure Lit Queen-Size,1 grand lit double,"8,6",2 866 expériences vécues,"1 nuit, 1 adulte",,€ 332
Ecomama,"Centre d'Amsterdam, Amsterdam",Suite Couple du Mama,1 grand lit double,"8,0",2 509 expériences vécues,"1 nuit, 1 adulte",,€ 269
Hotel Plantage,"Centre d'Amsterdam, Amsterdam",Petite Chambre Lits Jumeaux - Mansarde,2 lits simples,"6,2",1 362 expériences vécues,"1 nuit, 1 adulte",,€ 199
Mercure Amsterdam Sloterdijk Station,"Westpoort, Amsterdam",Chambre Double Classique,1 lit double,"8,3",4 178 expériences vécues,"1 nuit, 1 adulte",,€ 212
Conscious Hotel Westerpark,"Westerpark, Amsterdam",Chambre Double,1 grand lit double,"8,4",2 833 expériences vécues,"1 nuit, 1 adulte",,€ 230
Hotel Mansion,"Centre d'Amsterdam, Amsterdam",Chambre Double - Vue Limitée,1 lit double,"7,8",1 922 expériences vécues,"1 nuit, 1 adulte",,€ 247
Hotel New Kit,"Geuzenveld-Slotermeer, Amsterdam",Chambre Double Supérieure,2 lits simples,"7,8",4 138 expériences vécues,"1 nuit, 1 adulte",,€ 195
"InterContinental Amstel Amsterdam, an IHG Hotel","Centre d'Amsterdam, Amsterdam",Chambre Classique,1 très grand lit double,"8,9",273 expériences vécues,"1 nuit, 1 adulte",,€ 527
ibis Amsterdam Centre,"Centre d'Amsterdam, Amsterdam",Petite Chambre Double,1 grand lit double,"7,7",7 532 expériences vécues,"1 nuit, 1 adulte",,€ 253
Belfort Hotel,"Amsterdam Oud-Zuid, Amsterdam",Chambre Triple,"2 lits (1 lit simple, 1 lit double)","6,3",2 900 expériences vécues,"1 nuit, 1 adulte",,€ 201
"Skotel Amsterdam, Hotelschool The Hague","De Baarsjes, Amsterdam",Chambre Double Supérieure,Types de lits : 1 lit double ou 2 lits simples,"8,8",1 386 expériences vécues,"1 nuit, 1 adulte",,€ 173
Boutique Hotel Oosteinde,"Centre d'Amsterdam, Amsterdam",Chambre Double,1 grand lit double,"7,3",1 060 expériences vécues,"1 nuit, 1 adulte",,€ 304
The Manor Amsterdam,"Oost-Watergraafsmeer, Amsterdam",Chambre Lits Jumeaux Supérieure,2 lits simples,"8,3",2 208 expériences vécues,"1 nuit, 1 adulte",,€ 209
MAX Hotel Amsterdam,"Amsterdam Oud-Zuid, Amsterdam",Chambre Double,1 lit double,"5,9",579 expériences vécues,"1 nuit, 1 adulte",,€ 193€ 174
Hotel Verdi,"Amsterdam Oud-Zuid, Amsterdam",Chambre Double Économique,1 lit simple,"8,7",704 expériences vécues,"1 nuit, 1 adulte",,€ 159
Chassé Hotel Residency - Newly opened,"Oost-Watergraafsmeer, Amsterdam",Hébergement de Caractère - Accessible Uniquement par des Escaliers,1 grand lit double,"9,0",379 expériences vécues,"1 nuit, 1 adulte",,€ 228
Hotel V Fizeaustraat,"Oost-Watergraafsmeer, Amsterdam",Chambre Confort ,Types de lits : 1 lit double ou 2 lits simples,"8,9",3 541 expériences vécues,"1 nuit, 1 adulte",,€ 223
CampIn Hotel,"Bos en Lommer, Amsterdam",Chambre Lits Jumeaux Économique,2 lits simples,"5,2",1 900 expériences vécues,"1 nuit, 1 adulte",,€ 167
Hotel Not Hotel Amsterdam,"De Baarsjes, Amsterdam",The Sun Room (shared bathroom),1 grand lit double,"7,5",1 010 expériences vécues,"1 nuit, 1 adulte",,€ 189€ 166
NH Collection Amsterdam Barbizon Palace,"Centre d'Amsterdam, Amsterdam",Chambre Simple Supérieure,1 lit simple,"8,3",3 647 expériences vécues,"1 nuit, 1 adulte",,€ 305
Anantara Grand Hotel Krasnapolsky Amsterdam,"Centre d'Amsterdam, Amsterdam",Chambre Deluxe Double ou Lits Jumeaux,Plusieurs types de lits,"8,8",6 033 expériences vécues,"1 nuit, 1 adulte",,€ 356
The Concert Hotel,"Amsterdam Oud-Zuid, Amsterdam",Chambre Simple,1 lit simple,"7,7",2 045 expériences vécues,"1 nuit, 1 adulte",,€ 172
Heart of Amsterdam Hotel,"Centre d'Amsterdam, Amsterdam",Lit dans Dortoir Mixte de 12 Lits,1 lit superposé,"7,3",2 187 expériences vécues,"1 nuit, 1 adulte",,€ 89
