Nom_Hotel,Adresse,Nom_Suite,Services,Note,Nbr_Experiences,Periode,Date,Prix
Ivan2020 apartment,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,"9,6",182 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 25
Hristovi apartments,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,"9,0",141 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 28
Tony's Downtown vintage apartment,Skopje,Appartement 1 Chambre,"3 lits (2 canapés-lits, 1 grand lit double)",,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 37€ 30
Railway Hostel,Skopje,Lit dans Dortoir Mixte de 4 Lits,Hébergement géré par un particulier,"9,2",47 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 16
Relax in Apartment Stela,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,"9,7",3 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 25
Skopje family business apartment,Skopje,Appartement 2 Chambres,Hébergement géré par un particulier,"9,7",36 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 28
"Lovely condo next to salt room, bus station",Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,"9,7",47 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 34
Home Apartment LUNA,"Skopje City-Centre, Skopje",Appartement 1 Chambre,Hébergement géré par un particulier,"9,7",57 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 40
Vardar,"Skopje City-Centre, Skopje",Appartement 1 Chambre,Hébergement géré par un particulier,"9,6",169 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 45
elena apartment,"Skopje City-Centre, Skopje",Appartement 2 Chambres,Hébergement géré par un particulier,"8,7",43 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 41
Mila Apartment,Skopje,Appartement 2 Chambres,Hébergement géré par un particulier,"9,8",46 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 40
Luxury Apartment IVA III,Skopje,Appartement 1 Chambre,1 lit double,"9,4",7 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 36
Perla Apartment,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,"9,5",13 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 40
Skopje Centar Margarita Luxury Aprtment(Private Parking),Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,"9,8",46 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 40
Аpartment Centаr,"Skopje City-Centre, Skopje",Appartement 1 Chambre,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 35
Misko's Guest House,Skopje,Appartement - Rez-de-Chaussée,Hébergement géré par un particulier,"9,0",65 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 29
Elizabeth House,Skopje,Studio (4 Adultes),"2 lits (1 très grand lit double, 1 canapé-lit)","8,0",451 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 36
Elite Central Suites,"Skopje City-Centre, Skopje",Appartement 1 Chambre,"3 lits (2 lits simples, 1 canapé-lit)","9,7",20 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 61
F&M Apartment No 18,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,"9,7",41 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 26
Royal Kate Sky Residence 2,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 56€ 48
MiCasa Box Baba Premium Rooms,Skopje,Chambre Simple avec Salle de Bains Commune,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 20€ 16
Rooms Ilinden Skopje,"Skopje City-Centre, Skopje",Chambre Lits Jumeaux,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 23
Sunlight Luxe Apartment,"Skopje City-Centre, Skopje",Appartement 2 Chambres,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 45
Next to Dimond Mall freshly renovated apartment,"Skopje City-Centre, Skopje",Appartement 1 Chambre,Hébergement géré par un particulier,,92 commentaires externes,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 37
Cosy Apartment DAN,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 32€ 26
"SMART Alexa, Hue & Mi Central Apartment - 4 Guests",Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,,6 commentaires externes,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 61€ 48
Maria's central station apartment,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 38
MRN Apartment,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,10,1 expérience vécue,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 25
La Casa Apartments Skopje,Skopje,Appartement 2 Chambres,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 52€ 45
House in Center,Skopje,Maison 3 Chambres,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 80€ 64
Apartment Skopje - free parking The Golden 7,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,10,1 expérience vécue,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 32
Sara Apartment,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 39
Royal Casa,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 48
Tea - M Apartment,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,10,1 expérience vécue,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 34
"Sunrise Sky Lux Apartment, 33rd floor, Pool and Fitness Included",Skopje,Appartement 2 Chambres,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 85
Eva's premium apartments,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,10,1 expérience vécue,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 40
Adriana’s Place,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,"9,7",4 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 30
Flat Apartments Skopje,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,10,1 expérience vécue,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 38
Skopje Centre apartment,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 45€ 36
Apartment in Skopje,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 32€ 27
Kirkovski apartment,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 22
Happiness Apartment Skopje,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,10,3 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 28
Tipe apartment,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,10,1 expérience vécue,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 36€ 29
Marina,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 90€ 72
La Maison Apartment Skopje,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,10,3 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 38
Golden Sun Skopje,Skopje,Appartement 1 Chambre,"3 lits (2 lits simples, 1 canapé-lit)","9,0",5 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 34€ 29
Art Gallery Apartment,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 25
Horizon Blue Apartment & Spa,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,"9,0",2 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 57
Urban Apartment Skopje,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,10,1 expérience vécue,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 50€ 43
D&N Chic Apartment,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 45€ 36
Cevahir Luxury Apartments,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 54
City Vision Apartments Skopje - No. 2,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 33
New apartment 8,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,10,1 expérience vécue,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 63€ 54
Grad Bed and Breakfast,Skopje,Chambre Double avec Terrasse,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 22
Grad Skopia Homeplace,Skopje,Chambre Double,Hébergement géré par un particulier,"1,0",1 expérience vécue,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 21
Skopje City VIew,"Skopje City-Centre, Skopje",Appartement 1 Chambre,Hébergement géré par un particulier,10,10 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 48€ 43
HR' Apartment,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,"4,0",3 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 26
SKozy Apartment,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,10,1 expérience vécue,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 45€ 32
Modern apartment in Skopje,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,10,1 expérience vécue,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 32
Charming Modern Suite near Skopje City Center,Skopje,Appartement 2 Chambres,Hébergement géré par un particulier,10,2 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 53€ 45
S Apartment 2,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,"9,5",6 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 41€ 26
A&A House,Skopje,Chambre Simple,Hébergement géré par un particulier,"6,0",4 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 22
Lusso Apartment,Skopje,Appartement 2 Chambres,Hébergement géré par un particulier,,3 commentaires externes,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 90
ROKO APARTMENTS 2,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,"9,7",13 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 26
Cozy Skopje Retreat,Skopje,Appartement 2 Chambres,Hébergement géré par un particulier,10,4 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 37
Nikolina,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,"9,9",8 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 40
David House,Skopje,Appartement 2 Chambres,"3 lits (1 canapé-lit, 2 grands lits doubles)",10,1 expérience vécue,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 37
Apartman Lidija,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 32€ 27
Dow Apartments,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,,195 commentaires externes,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 36€ 32
Central Apartment,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 44
He-Ra Apartment 8,"Skopje City-Centre, Skopje",Appartement 1 Chambre,Hébergement géré par un particulier,"9,0",1 expérience vécue,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 41
Diamond one skopje NJ,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 52
Apartment Ana's Place,Skopje,Appartement 3 Chambres,Hébergement géré par un particulier,"8,8",5 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 71
J&J's cozy city apartment,Skopje,Appartement 2 Chambres,Hébergement géré par un particulier,10,5 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 60€ 51
Modern luxury apartment with river views,Skopje,Appartement Deluxe,Hébergement géré par un particulier,,5 commentaires externes,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 46€ 37
"65m2 Apartment, 3 Rooms Skopje, Karpos",Skopje,Appartement 2 Chambres,Hébergement géré par un particulier,"8,7",3 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 50
Uptown apartment,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 32
EApartment 4,Skopje,Appartement 3 Chambres,Hébergement géré par un particulier,"9,7",9 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 52€ 37
Alfred Sky Wellness & Fitness Apartment,Skopje,Appartement 1 Chambre,"2 lits (1 canapé-lit, 1 grand lit double)","9,3",7 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 70
Goce,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,10,2 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 35
Skopje ELUXORY Apartments (Premium Edition),Skopje,Appartement Supérieur,"9 lits (2 lits simples, 2 très grands lits doubles, 4 canapés-lits, 1 grand lit double)","9,6",5 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 60€ 54
Johns Apartments,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,10,6 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 29
Charming 2 bedroom apartment,Skopje,Appartement 2 Chambres,Hébergement géré par un particulier,"9,4",9 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 39
Ema apartment,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 38€ 33
Cevahir Luxury Apartments,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,"9,0",1 expérience vécue,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 54
Lilly Skopje,Skopje,Appartement 1 Chambre,"2 lits (1 lit double, 1 canapé-lit)","9,5",2 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 40
Apartman Lily,Skopje,Appartement 1 Chambre,"2 lits (1 lit double, 1 canapé-lit)","9,0",4 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 29
M&S Apartment,Skopje,Appartement 2 Chambres,Hébergement géré par un particulier,10,2 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 57
Stesimo LUX View Apartment,Skopje,Appartement 1 Chambre,"2 lits (1 canapé-lit, 1 grand lit double)",10,7 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 41
City lux square apartment Skopje,"Skopje City-Centre, Skopje",Appartement 1 Chambre,Hébergement géré par un particulier,"9,0",9 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 32
Apartment Skopje City View,Skopje,Appartement 2 Chambres,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 42€ 34
Luxury Apartment Skopje,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,"9,1",16 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 55
Urban Haven,Skopje,Appartement 2 Chambres,Hébergement géré par un particulier,"9,0",4 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 49
Ema Apartments,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 50
DreamLux Apartments,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,10,1 expérience vécue,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 160€ 112
Mateja's Apartments,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,10,1 expérience vécue,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 35
King Size Apartment,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,"9,9",15 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 45
Moonlight Pent,Skopje,Penthouse,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 42
Mona Apartments,Skopje,Appartement 2 Chambres,Hébergement géré par un particulier,10,1 expérience vécue,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 75
Heart of the City Apartment,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,"9,5",22 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 54
Modern Apartment near city center,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,10,7 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 35
Apartment Maya's Place,"Skopje City-Centre, Skopje",Appartement 2 Chambres,Hébergement géré par un particulier,"9,3",10 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 47
FLOW place,Skopje,Appartement 2 Chambres,Hébergement géré par un particulier,"8,5",15 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 34€ 29
Skyview City Apartment,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,"9,2",14 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 53
Porta Ruzveltova Apartment,Skopje,Appartement 2 Chambres,Hébergement géré par un particulier,10,12 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 80
Stephs Apartment,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,"9,1",14 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 35
Aura Rent,"Skopje City-Centre, Skopje",Appartement 1 Chambre,Hébergement géré par un particulier,"9,5",4 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 94€ 66
ET apartment Skopje,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,"9,9",16 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 42
Compact appartment near ZOO and City Park,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,,3 commentaires externes,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 24
Kaj Nana i Dedo,Skopje,Chambre Triple - Vue sur Jardin,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 28
Villa Moon,Skopje,Villa 2 Chambres :,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 400€ 280
"Nika Apartment 12 - Where Comfort Meets Style, Your Home,Your Story",Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,"9,2",4 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 40
First Choice Apartment 1,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,"9,0",2 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 29
"Nika Apartment 9 - Where Comfort Meets Style, Your Home,Your Story",Skopje,Appartement 2 Chambres,Hébergement géré par un particulier,10,1 expérience vécue,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 48
Luxsary Home in Skopje,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,"7,0",2 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 28
PINK modern apartment,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,10,15 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 32
Modern Heights Skopje,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,"9,7",22 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 50€ 40
Reina Apartments 2,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,"7,0",3 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 32
Kamche apartment,Skopje,Appartement 1 Chambre,1 lit double,"9,4",14 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 30
The Alchemist Luxury Apartment Skopje,"Skopje City-Centre, Skopje",Appartement 1 Chambre,Hébergement géré par un particulier,"9,7",7 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 68
Dono apartment,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,10,12 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 48
"Maxim apartment, 1km fr",Skopje,Appartement 2 Chambres,Hébergement géré par un particulier,10,3 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 59
Aleksandra 4,Skopje,Chambre Lits Jumeaux,Hébergement géré par un particulier,"8,2",5 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 22
Lungro's Square Apartment,"Skopje City-Centre, Skopje",Appartement 1 Chambre,"2 lits (1 lit double, 1 canapé-lit)","8,8",6 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 44
Reina Apartments Skopje 6,Skopje,Appartement 2 Chambres,Hébergement géré par un particulier,"7,0",1 expérience vécue,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 40
Zeirene,Skopje,Studio,Hébergement géré par un particulier,"9,9",11 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 32
Skopje Center City Apartment 3,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,"9,6",21 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 34
Anev's apartment in the Centar,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,"6,3",7 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 40
Maggie's Place Near Central Area,Skopje,Appartement 2 Chambres,Hébergement géré par un particulier,"9,9",19 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 50
Apartment Centre Skopje,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 40
Golden Lux Apartments,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,"9,8",49 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 38
Comfy center apartment,Skopje,Appartement 2 Chambres,Hébergement géré par un particulier,"9,6",35 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 43
DreamLux DM With Parking,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,"9,5",4 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 45
Regina's Modern One Bedroom Apartment,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,"4,0",1 expérience vécue,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 42
City Apartment 2 Bedrooms,"Skopje City-Centre, Skopje",Appartement 2 Chambres,Hébergement géré par un particulier,"6,8",5 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 40
Vila Fantastico,Skopje,Maison 3 Chambres,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 70
Skopje Lux Apartment With Jacuzzie in Flatiron,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,"9,5",14 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 80€ 60
Brand new modern apartment in Skopje,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,"9,8",10 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 49
Bube Apartment,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,"9,7",28 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 27
Main Square View Central home,"Skopje City-Centre, Skopje",Appartement 1 Chambre,Hébergement géré par un particulier,"1,5",2 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 39
Centar Luxory Apartmans,Skopje,Appartement 1 Chambre,Hébergement géré par un particulier,"9,0",4 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 36
