Nom_Hotel,Adresse,Nom_Suite,Services,Note,Nbr_Experiences,Periode,Date,Prix
Hotel AMANO Grand Central,"Mitte, Berlin",Chambre Double ou Lits Jumeaux Standard,1 grand lit double,"8,1",8 951 expériences vécues,"1 nuit, 1 adulte",,€ 118
H2 Hotel Berlin-Alexanderplatz,"Mitte, Berlin",Chambre Double ou Lits Jumeaux,2 lits simples,"8,1",17 210 expériences vécues,"1 nuit, 1 adulte",,€ 113
Mercure Hotel Berlin Tempelhof,"Neukölln, Berlin",Chambre Double Standard,1 lit double,"7,9",3 586 expériences vécues,"1 nuit, 1 adulte",,€ 101
B&B Hotel Berlin City-Ost,"Arrondissement de Friedrichshain-Kreuzberg, Berlin",Chambre Lits Jumeaux,2 lits simples,"7,5",1 750 expériences vécues,"1 nuit, 1 adulte",,€ 118€ 100-15 %
Hotel Gat Point Charlie,"Mitte, Berlin",Chambre Simple,1 lit simple,"8,1",5 875 expériences vécues,"1 nuit, 1 adulte",,€ 108
"Lindner Hotel Berlin Ku'damm, part of JdV by Hyatt","Charlottenburg-Wilmersdorf, Berlin",Chambre Simple,1 lit simple,"8,3",2 727 expériences vécues,"1 nuit, 1 adulte",,€ 90
TITANIC Chaussee Berlin,"Mitte, Berlin",Chambre Classique,Plusieurs types de lits,"8,2",9 969 expériences vécues,"1 nuit, 1 adulte",,€ 159€ 127-20 %
Three Little Pigs Hostel - Your Berlin Castle,"Arrondissement de Friedrichshain-Kreuzberg, Berlin",Lit Simple dans Dortoir Mixte 8 Lits avec Salle de Bains Commune ,1 lit superposé,"8,0",4 841 expériences vécues,"1 nuit, 1 adulte",,€ 22
Hotel-Pension Cortina,"Charlottenburg-Wilmersdorf, Berlin",Chambre Simple avec Douche ,1 lit simple,"6,0",1 492 expériences vécues,"1 nuit, 1 adulte",,€ 55
ARCOTEL John F Berlin,"Mitte, Berlin",Chambre Confort ,2 lits simples,"8,2",4 550 expériences vécues,"1 nuit, 1 adulte",,€ 152
Hotel M68,"Mitte, Berlin",Chambre Double,2 lits simples,"7,4",1 644 expériences vécues,"1 nuit, 1 adulte",,€ 87
TITANIC Comfort Kurfürstendamm,"Arrondissement de Tempelhof-Schöneberg, Berlin",Chambre Simple,1 lit simple,"8,0",4 309 expériences vécues,"1 nuit, 1 adulte",,€ 105
JW Marriott Hotel Berlin,"Mitte, Berlin",Chambre 1 Lit King-Size Classique,1 très grand lit double,"8,1",1 735 expériences vécues,"1 nuit, 1 adulte",,€ 142
the niu Hide,"Lichtenberg, Berlin",Chambre Double Standard,2 lits simples,"8,4",3 469 expériences vécues,"1 nuit, 1 adulte",,€ 91
Hotel 38,"Mitte, Berlin",Chambre Double,Types de lits : 1 lit double ou 2 lits simples,"8,3",3 577 expériences vécues,"1 nuit, 1 adulte",,€ 166
Mövenpick Hotel Berlin Am Potsdamer Platz,"Arrondissement de Friedrichshain-Kreuzberg, Berlin",Chambre Lit Queen-Size Classique,1 grand lit double,"7,9",3 484 expériences vécues,"1 nuit, 1 adulte",,€ 146€ 124-15 %
Gold Palais Hotel,"Prenzlauer Berg, Berlin",Standard Double ,1 lit simple,"8,3",1 012 expériences vécues,"1 nuit, 1 adulte",,€ 117
Motel Plus Berlin,"Neukölln, Berlin",Chambre Simple,1 lit simple,"7,6",5 373 expériences vécues,"1 nuit, 1 adulte",,€ 68
Aspria Berlin Ku'damm,"Charlottenburg-Wilmersdorf, Berlin",Chambre Deluxe Double ou Lits Jumeaux,1 grand lit double,"8,0",1 213 expériences vécues,"1 nuit, 1 adulte",,€ 137
Catalonia Berlin Mitte,"Mitte, Berlin",Chambre Double Standard,Types de lits : 1 lit double ou 2 lits simples,"8,3",3 852 expériences vécues,"1 nuit, 1 adulte",,€ 162
a&o Berlin Hauptbahnhof,"Mitte, Berlin",Lit dans Dortoir de 8 Lits ,1 lit superposé,"7,2",6 982 expériences vécues,"1 nuit, 1 adulte",,€ 24
Hampton by Hilton Berlin City West,"Charlottenburg-Wilmersdorf, Berlin",Chambre Double avec Canapé-Lit Confort,"2 lits (1 lit double, 1 canapé-lit)","8,2",7 090 expériences vécues,"1 nuit, 1 adulte",,€ 120
Mercure Hotel Berlin City,"Mitte, Berlin",Chambre Standard Lit Queen-Size,1 grand lit double,"8,1",4 117 expériences vécues,"1 nuit, 1 adulte",,€ 109
Grimm's Berlin Mitte,"Mitte, Berlin",Chambre Simple,1 lit simple,"8,4",2 517 expériences vécues,"1 nuit, 1 adulte",,€ 133
Leonardo Hotel Berlin,"Charlottenburg-Wilmersdorf, Berlin",Chambre Double Confort,1 lit double,"7,9",9 402 expériences vécues,"1 nuit, 1 adulte",,€ 94
Quentin XL Potsdamer Platz,"Mitte, Berlin",Chambre Double Classique,1 très grand lit double,"7,2",3 182 expériences vécues,"1 nuit, 1 adulte",,€ 131
Hotel Seifert Berlin am Kurfürstendamm,"Charlottenburg-Wilmersdorf, Berlin",Chambre Double ou Lits Jumeaux Standard,Types de lits : 1 lit double ou 2 lits simples,"7,9",533 expériences vécues,"1 nuit, 1 adulte",,€ 159€ 95-40 %
Maritim proArte Hotel Berlin,"Mitte, Berlin",Chambre Double Classique,Types de lits : 1 lit double ou 2 lits simples,"8,0",10 056 expériences vécues,"1 nuit, 1 adulte",,€ 136
TITANIC Comfort Mitte,"Mitte, Berlin",Chambre Double Standard,1 lit double,"7,8",8 002 expériences vécues,"1 nuit, 1 adulte",,€ 119€ 107-10 %
Ibis Berlin Hauptbahnhof,"Mitte, Berlin",Chambre Double,1 lit double,"8,2",5 439 expériences vécues,"1 nuit, 1 adulte",,€ 99
Atlas Berlin Hotel,"Charlottenburg-Wilmersdorf, Berlin",Chambre Simple,1 lit simple,"7,1",757 expériences vécues,"1 nuit, 1 adulte",,€ 86
Hotel Vivaldi Berlin am Kurfürstendamm,"Charlottenburg-Wilmersdorf, Berlin",Chambre Simple Économique,1 lit simple,"7,3",1 769 expériences vécues,"1 nuit, 1 adulte",,€ 68
Mercure Hotel Berlin Zentrum Superior,"Arrondissement de Tempelhof-Schöneberg, Berlin",Chambre Double ou Lits Jumeaux Standard,Types de lits : 1 lit double ou 2 lits simples,"7,5",811 expériences vécues,"1 nuit, 1 adulte",,€ 110
Hotel ROMY by AMANO,"Mitte, Berlin",Chambre Double Standard,1 grand lit double,"8,3",4 350 expériences vécues,"1 nuit, 1 adulte",,€ 128
Hotel Bleibtreu Berlin by Golden Tulip,"Charlottenburg-Wilmersdorf, Berlin",Chambre Simple Standard,1 lit simple,"7,8",859 expériences vécues,"1 nuit, 1 adulte",,€ 108
Novotel Berlin Am Tiergarten,"Charlottenburg-Wilmersdorf, Berlin",Chambre Double Standard,1 grand lit double,"8,3",4 060 expériences vécues,"1 nuit, 1 adulte",,€ 109
DoubleTree by Hilton Berlin Ku'damm,"Charlottenburg-Wilmersdorf, Berlin",Chambre Lit King-Size,1 très grand lit double,"8,8",471 expériences vécues,"1 nuit, 1 adulte",,€ 162
Hotel Arena Inn - Berlin Mitte,"Mitte, Berlin",Chambre Simple,1 lit simple,"6,1",2 393 expériences vécues,"1 nuit, 1 adulte",,€ 71
Vienna House by Wyndham Andel's Berlin,"Lichtenberg, Berlin",Chambre Lit King-Size Accessible aux Personnes à Mobilité Réduite,1 lit double,"8,3",6 103 expériences vécues,"1 nuit, 1 adulte",,€ 116
"InterContinental Berlin, an IHG Hotel","Mitte, Berlin",Chambre Lit King-Size Classique,1 très grand lit double,"8,7",2 302 expériences vécues,"1 nuit, 1 adulte",,€ 169
ibis Styles Berlin Treptow,"Treptow-Köpenick, Berlin",Chambre Lits Jumeaux Standard,2 lits simples,"7,6",2 364 expériences vécues,"1 nuit, 1 adulte",,€ 114
AMANO East Side,"Arrondissement de Friedrichshain-Kreuzberg, Berlin",Chambre Double Standard,1 grand lit double,"8,3",5 460 expériences vécues,"1 nuit, 1 adulte",,€ 117
Hotel Palace Berlin,"Charlottenburg-Wilmersdorf, Berlin",Chambre Double Affaires,1 grand lit double,"8,8",3 052 expériences vécues,"1 nuit, 1 adulte",,€ 267€ 179-33 %
Victor's Residenz-Hotel Berlin,"Prenzlauer Berg, Berlin",Chambre Standard,1 grand lit double,"7,9",1 499 expériences vécues,"1 nuit, 1 adulte",,€ 118
Motel One Berlin-Alexanderplatz,"Mitte, Berlin",Chambre Lit Queen-Size ,1 grand lit double,"8,7",10 159 expériences vécues,"1 nuit, 1 adulte",,€ 114
"Holiday Inn Berlin City-West, an IHG Hotel","Spandau, Berlin",Chambre Standard,2 lits simples,"7,2",2 892 expériences vécues,"1 nuit, 1 adulte",,€ 94
IntercityHotel Berlin Hauptbahnhof,"Mitte, Berlin",Chambre Double Standard,1 grand lit double,"8,1",13 392 expériences vécues,"1 nuit, 1 adulte",,€ 129
Park Inn by Radisson Berlin Alexanderplatz,"Mitte, Berlin",Suite Couleur (Suite sans Fenêtre),1 lit double,"7,4",19 579 expériences vécues,"1 nuit, 1 adulte",,€ 198
Air in Berlin,"Arrondissement de Tempelhof-Schöneberg, Berlin",Chambre Simple Standard,1 lit simple,"7,6",753 expériences vécues,"1 nuit, 1 adulte",,€ 86
Art Hotel Charlottenburger Hof Berlin,"Charlottenburg-Wilmersdorf, Berlin",Chambre Simple Économique,1 lit simple,"7,2",2 618 expériences vécues,"1 nuit, 1 adulte",,€ 78
Ibis budget Berlin Potsdamer Platz,"Arrondissement de Friedrichshain-Kreuzberg, Berlin",Chambre Double,"2 lits (1 lit double, 1 lit superposé)","7,5",11 038 expériences vécues,"1 nuit, 1 adulte",,€ 91
H10 Berlin Ku'damm,"Charlottenburg-Wilmersdorf, Berlin",Chambre Deluxe Double ou Lits Jumeaux,Plusieurs types de lits,"8,3",5 065 expériences vécues,"1 nuit, 1 adulte",,€ 163€ 138-15 %
TITANIC Gendarmenmarkt Berlin,"Mitte, Berlin",Chambre Double Classique,1 grand lit double,"8,5",5 426 expériences vécues,"1 nuit, 1 adulte",,€ 244€ 195-20 %
Art Apartments,"Mitte, Berlin",Chambre Double ou Lits Jumeaux - Accessible aux Personnes à Mobilité Réduite,1 grand lit double,"8,5",832 expériences vécues,"1 nuit, 1 adulte",,€ 90
Yggotel Ravn,"Charlottenburg-Wilmersdorf, Berlin",Chambre Simple Économique,1 lit simple,"8,0",2 291 expériences vécues,"1 nuit, 1 adulte",,€ 74
Hotel Central Inn am Hauptbahnhof,"Mitte, Berlin",Chambre Simple Économique avec Toilettes Communes,1 lit simple,"6,3",1 997 expériences vécues,"1 nuit, 1 adulte",,€ 60
Ringhotel Seehof,"Charlottenburg-Wilmersdorf, Berlin",Chambre Simple Standard,1 lit simple,"7,9",1 570 expériences vécues,"1 nuit, 1 adulte",,€ 92
ibis Berlin Kurfuerstendamm,"Arrondissement de Tempelhof-Schöneberg, Berlin",Chambre Double,1 lit double,"8,0",3 940 expériences vécues,"1 nuit, 1 adulte",,€ 100
Hotel MANI by AMANO,"Mitte, Berlin",Chambre Simple,1 lit simple,"7,9",1 483 expériences vécues,"1 nuit, 1 adulte",,€ 124
INNSiDE by Meliá Berlin Mitte,"Mitte, Berlin",Chambre The Innside - Cour Intérieure,Plusieurs types de lits,"8,3",5 157 expériences vécues,"1 nuit, 1 adulte",,€ 154€ 131-15 %
H+ Hotel Berlin Mitte,"Mitte, Berlin",Chambre Double ou Lits Jumeaux Confort ,Types de lits : 1 lit double ou 2 lits simples,"8,4",7 278 expériences vécues,"1 nuit, 1 adulte",,€ 161
Wyndham Garden Berlin Mitte,"Mitte, Berlin",Chambre Triple Standard,"2 lits (1 lit simple, 1 grand lit double)","6,8",3 526 expériences vécues,"1 nuit, 1 adulte",,€ 84
Grimm's Potsdamer Platz,"Mitte, Berlin",Chambre Double,1 grand lit double,"8,8",6 952 expériences vécues,"1 nuit, 1 adulte",,€ 145
Hotel Berlin Mitte by Campanile,"Mitte, Berlin",Chambre Double ou Lits Jumeaux Standard,Types de lits : 1 lit double ou 2 lits simples,"7,7",1 526 expériences vécues,"1 nuit, 1 adulte",,€ 143
Aeronaut Serviced Apartments Neukölln-Kreuzberg powered by Pearl 1,"Neukölln, Berlin",Chambre Double Deluxe,1 grand lit double,"8,1",1 746 expériences vécues,"1 nuit, 1 adulte",,€ 196
The Weinmeister Berlin-Mitte - Adults Only,"Mitte, Berlin",Chambre Standard,1 grand lit double,"8,2",1 182 expériences vécues,"1 nuit, 1 adulte",,€ 164
Queens Park Hotel,"Charlottenburg-Wilmersdorf, Berlin",Chambre Double,1 grand lit double,"5,0",2 242 expériences vécues,"1 nuit, 1 adulte",,€ 65
Essential by Dorint Berlin-Adlershof,"Treptow-Köpenick, Berlin",Chambre Double ou Lits Jumeaux Essential,Types de lits : 1 lit double ou 2 lits simples,"8,2",2 447 expériences vécues,"1 nuit, 1 adulte",,€ 98
Come Inn Berlin Kurfürstendamm,"Charlottenburg-Wilmersdorf, Berlin",Chambre Simple,1 lit simple,"7,4",2 411 expériences vécues,"1 nuit, 1 adulte",,€ 143€ 100-30 %
Select Hotel Style Berlin,"Charlottenburg-Wilmersdorf, Berlin",Chambre Double - Style,1 lit simple,"8,2",2 528 expériences vécues,"1 nuit, 1 adulte",,€ 79
Dorint Kurfürstendamm Berlin,"Charlottenburg-Wilmersdorf, Berlin",Chambre Lit King-Size Confort,1 très grand lit double,"8,3",2 767 expériences vécues,"1 nuit, 1 adulte",,€ 179€ 152-15 %
Park Plaza Wallstreet Berlin Mitte,"Mitte, Berlin",Chambre Double Supérieure,1 grand lit double,"8,3",5 318 expériences vécues,"1 nuit, 1 adulte",,€ 146
Hotel Grunewald,"Steglitz-Zehlendorf, Berlin",Chambre Simple,1 lit simple,"7,0",95 expériences vécues,"1 nuit, 1 adulte",,€ 79
Motel One Berlin-Hackescher Markt,"Mitte, Berlin",Chambre Lit King-Size,1 très grand lit double,"8,5",2 238 expériences vécues,"1 nuit, 1 adulte",,€ 114
Estrel Berlin,"Neukölln, Berlin",Chambre Double ou Lits Jumeaux,1 grand lit double,"8,2",4 175 expériences vécues,"1 nuit, 1 adulte",,€ 113
Schicke Loft- Erhabener Luxus im Herzen von Berlin,"Arrondissement de Friedrichshain-Kreuzberg, Berlin",Appartement 3 Chambres,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,,€ 184
HighPark Berlin am Potsdamer Platz,"Mitte, Berlin",Studio for Two with Balcony,1 grand lit double,"8,8",3 601 expériences vécues,"1 nuit, 1 adulte",,€ 117
"Holiday Inn Express - Berlin - Alexanderplatz, an IHG Hotel","Mitte, Berlin",Chambre Double,1 grand lit double,"8,2",8 624 expériences vécues,"1 nuit, 1 adulte",,€ 136
Hotel Lützow,"Mitte, Berlin",Chambre Simple Urbaine,1 lit simple,"7,4",2 470 expériences vécues,"1 nuit, 1 adulte",,€ 107
Hotel Indigo Berlin - East Side Gallery,"Arrondissement de Friedrichshain-Kreuzberg, Berlin",Chambre Lit Queen-Size - Non-Fumeurs,1 grand lit double,"8,9",1 953 expériences vécues,"1 nuit, 1 adulte",,€ 169
Ku'Damm 101 Hotel,"Charlottenburg-Wilmersdorf, Berlin",Chambre Simple,1 lit simple,"8,0",1 468 expériences vécues,"1 nuit, 1 adulte",,€ 95
Motel One Berlin Mitte,"Arrondissement de Friedrichshain-Kreuzberg, Berlin",Chambre Double,1 grand lit double,"8,4",1 882 expériences vécues,"1 nuit, 1 adulte",,€ 104
Yggotel Spurv,"Charlottenburg-Wilmersdorf, Berlin",Chambre Standard,Types de lits : 1 lit double ou 2 lits simples,"7,8",305 expériences vécues,"1 nuit, 1 adulte",,€ 79
Moxy Berlin Ostbahnhof,"Arrondissement de Friedrichshain-Kreuzberg, Berlin",Chambre Moxy Lit Queen-Size,1 grand lit double,"8,1",2 822 expériences vécues,"1 nuit, 1 adulte",,€ 129
the niu Dwarf,"Arrondissement de Tempelhof-Schöneberg, Berlin",Chambre Double Standard,1 grand lit double,"8,5",3 914 expériences vécues,"1 nuit, 1 adulte",,€ 79
Park Plaza Berlin,"Charlottenburg-Wilmersdorf, Berlin",Chambre Double Exécutive,1 grand lit double,"7,9",5 371 expériences vécues,"1 nuit, 1 adulte",,€ 142
relexa hotel Stuttgarter Hof,"Arrondissement de Friedrichshain-Kreuzberg, Berlin",Chambre Simple Standard,1 lit simple,"8,0",2 784 expériences vécues,"1 nuit, 1 adulte",,€ 115
Pension Tempelhof,"Arrondissement de Tempelhof-Schöneberg, Berlin",Chambre Simple,1 lit simple,"7,4",427 expériences vécues,"1 nuit, 1 adulte",,€ 84
Mercure Hotel MOA Berlin,"Mitte, Berlin",Chambre Simple Standard,1 lit simple,"8,3",4 391 expériences vécues,"1 nuit, 1 adulte",,€ 124
Hotel Arena Rooms - Berlin Mitte,"Mitte, Berlin",Chambre Simple,1 lit simple,"5,2",974 expériences vécues,"1 nuit, 1 adulte",,€ 76
Amstel House Hostel,"Mitte, Berlin",Lit Simple dans Dortoir de 12 Lits,1 lit superposé,"7,8",3 634 expériences vécues,"1 nuit, 1 adulte",,€ 16
Pension Amanda,"Reinickendorf, Berlin",Chambre Simple avec Salle de Bains ,1 lit simple,"7,3",563 expériences vécues,"1 nuit, 1 adulte",,€ 58
Leonardo Royal Hotel Berlin Alexanderplatz,"Arrondissement de Friedrichshain-Kreuzberg, Berlin",Chambre Double ou Lits Jumeaux Confort ,Types de lits : 1 lit double ou 2 lits simples,"8,4",10 257 expériences vécues,"1 nuit, 1 adulte",,€ 107
Hotel Süden,"Neukölln, Berlin",Chambre Simple Standard,1 lit simple,"7,7",483 expériences vécues,"1 nuit, 1 adulte",,€ 58
"Holiday Inn Berlin City East Side, an IHG Hotel","Arrondissement de Friedrichshain-Kreuzberg, Berlin",Chambre Standard Lit Queen-Size,1 grand lit double,"8,5",3 804 expériences vécues,"1 nuit, 1 adulte",,€ 164
ibis budget Berlin Alexanderplatz,"Arrondissement de Friedrichshain-Kreuzberg, Berlin",Chambre Standard,1 lit double,"7,6",4 516 expériences vécues,"1 nuit, 1 adulte",,€ 119
Hotel Mit-Mensch,"Lichtenberg, Berlin",Chambre Simple Standard,1 lit simple,"8,1",1 562 expériences vécues,"1 nuit, 1 adulte",,€ 85
Hotel Aquino Berlin,"Mitte, Berlin",Chambre Simple,1 lit simple,"8,5",2 776 expériences vécues,"1 nuit, 1 adulte",,€ 131
"Crowne Plaza Berlin City Centre Ku'damm, an IHG Hotel","Charlottenburg, Berlin",Chambre Lit King-Size Standard,1 très grand lit double,"8,3",4 927 expériences vécues,"1 nuit, 1 adulte",,€ 138
CALMA Berlin Mitte,"Mitte, Berlin",Calma XS One ,1 lit simple,"8,5",1 408 expériences vécues,"1 nuit, 1 adulte",,€ 116
mk hotel berlin,"Mitte, Berlin",Chambre Simple Économique,1 lit simple,"6,7",1 090 expériences vécues,"1 nuit, 1 adulte",,€ 68
Hotel Kaiser,"Charlottenburg-Wilmersdorf, Berlin",Chambre Simple,1 lit simple,"7,1",2 037 expériences vécues,"1 nuit, 1 adulte",,€ 120
Ocak Apartment & Hotel,"Mitte, Berlin",Studio Standard,Types de lits : 1 lit double ou 2 lits simples,"7,2",1 179 expériences vécues,"1 nuit, 1 adulte",,€ 109
"Hotel am Steinplatz, Autograph Collection","Charlottenburg-Wilmersdorf, Berlin",Chambre 1 Lit King-Size Deluxe,1 très grand lit double,"8,8",341 expériences vécues,"1 nuit, 1 adulte",,€ 217
Potsdamer Inn,"Arrondissement de Tempelhof-Schöneberg, Berlin",Chambre Lits Jumeaux,2 lits simples,"5,0",2 348 expériences vécues,"1 nuit, 1 adulte",,€ 63
harry's home hotel & apartments,"Mitte, Berlin",Chambre Double Standard,1 grand lit double,"8,6",457 expériences vécues,"1 nuit, 1 adulte",,€ 120
Classik Hotel Alexander Plaza,"Mitte, Berlin",Chambre Simple Standard,1 lit simple,"8,5",2 465 expériences vécues,"1 nuit, 1 adulte",,€ 133
"Max Brown Hotel Ku'damm, part of Sircle Collection","Charlottenburg-Wilmersdorf, Berlin",Double Bed Room,2 lits doubles,"8,3",2 441 expériences vécues,"1 nuit, 1 adulte",,€ 90
Pullman Berlin Schweizerhof,"Mitte, Berlin",Chambre Double ou Lits Jumeaux Supérieure,Types de lits : 1 lit double ou 2 lits simples,"8,5",4 691 expériences vécues,"1 nuit, 1 adulte",,€ 177
ibis budget Berlin Kurfürstendamm,"Arrondissement de Tempelhof-Schöneberg, Berlin",Chambre Double Standard,"2 lits (1 lit double, 1 lit superposé)","7,6",4 828 expériences vécues,"1 nuit, 1 adulte",,€ 97
Living Hotel Weißensee,"Pankow, Berlin",Chambre Double Affaires,1 grand lit double,"8,3",1 864 expériences vécues,"1 nuit, 1 adulte",,€ 95
Hotel Domicil Berlin by Golden Tulip,"Charlottenburg-Wilmersdorf, Berlin",Chambre Lits Jumeaux Standard,2 lits simples,"7,7",1 149 expériences vécues,"1 nuit, 1 adulte",,€ 124
Dietrich-Bonhoeffer-Hotel Berlin Mitte,"Mitte, Berlin",Chambre Simple Standard,1 lit simple,"8,1",1 267 expériences vécues,"1 nuit, 1 adulte",,€ 129
Novum Hotel City B Berlin Centrum,"Arrondissement de Tempelhof-Schöneberg, Berlin",Chambre Standard Lit Queen-Size,1 lit double,"6,6",2 550 expériences vécues,"1 nuit, 1 adulte",,€ 74
NH Berlin Kurfürstendamm,"Charlottenburg-Wilmersdorf, Berlin",Chambre Double ou Lits Jumeaux Standard,Types de lits : 1 lit double ou 2 lits simples,"8,1",3 528 expériences vécues,"1 nuit, 1 adulte",,€ 111
Hotel Himmel und Havel,"Spandau, Berlin",Chambre Triple Confort avec Douche,3 lits simples,"8,4",892 expériences vécues,"1 nuit, 1 adulte",,€ 147
Meliá Berlin,"Mitte, Berlin",Chambre Melia,Plusieurs types de lits,"8,4",6 579 expériences vécues,"1 nuit, 1 adulte",,€ 165€ 140-15 %
ibis Berlin City Potsdamer Platz,"Arrondissement de Friedrichshain-Kreuzberg, Berlin",Chambre Double Standard,1 grand lit double,"7,7",2 874 expériences vécues,"1 nuit, 1 adulte",,€ 92
Hotel AI Königshof,"Charlottenburg-Wilmersdorf, Berlin",Double room,1 lit double,"7,1",1 135 expériences vécues,"1 nuit, 1 adulte",,€ 73
Classik Hotel Hackescher Markt,"Mitte, Berlin",Chambre Double Classique,1 grand lit double,"7,5",1 315 expériences vécues,"1 nuit, 1 adulte",,€ 184
AC Hotel by Marriott Berlin Humboldthain Park,"Mitte, Berlin",Chambre Lit King-Size Deluxe,1 très grand lit double,"8,0",1 330 expériences vécues,"1 nuit, 1 adulte",,€ 133
GINN City & Lounge Yorck Berlin !New!,"Arrondissement de Friedrichshain-Kreuzberg, Berlin",Chambre Double Standard,1 très grand lit double,"8,5",2 098 expériences vécues,"1 nuit, 1 adulte",,€ 106
