Nom_Hotel,Adresse,Nom_Suite,Services,Note,Nbr_Experiences,Periode,Date,Prix
Nash Suites Airport Hotel,Genève,Suite Supérieure ,Types de lits : 1 lit double ou 2 lits simples,"8,3",5 943 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 110
B&B Hotel Geneva Airport,Genève,Chambre Double,1 grand lit double,"8,5",1 660 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 102
Hotel de Geneve,"Les Grottes / Saint-Gervais, Genève",Chambre Simple,1 lit simple,"8,0",2 271 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 124
Ruby Claire Hotel Geneva,"Downtown, Genève",Hébergement Cosy,1 lit double,"8,5",4 103 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 169
ibis budget Geneve Palexpo Aeroport,Genève,Chambre Triple,3 lits superposés,"8,1",5 262 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 110
Marmont Hotel,"Downtown, Genève",Chambre Double Standard,1 grand lit double,"8,1",464 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 188
Hotel International & Terminus,"Les Pâquis, Genève",Chambre Simple,1 lit simple,"7,7",1 912 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 138
MEININGER Hotel Genève Centre Charmilles,"Saint-Jean - Charmilles, Genève",Lit dans Dortoir Mixte de 6 Lits,1 lit superposé,"8,3",4 298 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 55
Hotel Tor,"Les Grottes / Saint-Gervais, Genève",Chambre Compact,1 lit simple,"7,5",1 092 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.","€ 165€ 133
-20 %"
Hotel Strasbourg,"Les Grottes / Saint-Gervais, Genève",Chambre Simple,1 lit simple,"7,8",1 260 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 139
Hotel Mon Repos,"Les Pâquis, Genève",Chambre Simple Standard,1 lit simple,"8,6",643 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 152
Nash Pratik Hotel,Genève,Chambre Double,1 lit double,"8,1",4 573 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 99
Hotel Cornavin Geneve,"Les Grottes / Saint-Gervais, Genève",Chambre Simple,1 lit simple,"8,0",2 218 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 153
ibis Styles Geneve Palexpo Aeroport,Genève,Chambre Double Standard,1 grand lit double,"8,4",1 671 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 114
NH Geneva City,"Les Grottes / Saint-Gervais, Genève",Chambre Double ou Lits Jumeaux Standard,Types de lits : 1 lit double ou 2 lits simples,"8,1",1 701 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 182
Geneva Marriott Hotel,Genève,Chambre Lit King-Size Deluxe,1 très grand lit double,"8,9",712 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 224
Adina Apartment Hotel Geneva,Genève,Studio,1 grand lit double,"9,2",356 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 171
"Crowne Plaza Geneva, an IHG Hotel",Genève,Hébergement Lit Double Standard ou Lits Simples Standard ,Types de lits : 1 lit double ou 2 lits simples,"8,4",1 090 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 190
Hotel Bernina Geneva,"Les Grottes / Saint-Gervais, Genève",Chambre Simple avec Salle de Bains Privative,Plusieurs types de lits,"8,7",3 015 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 173
Hotel Churchill,"Les Eaux-Vives, Genève",Chambre Simple,1 grand lit double,"6,9",1 147 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 128
Mercure Geneva Airport,Genève,Chambre Double Standard,Plusieurs types de lits,"8,5",1 308 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 148
Warwick Geneva,"Les Pâquis, Genève",Chambre Classique,Types de lits : 1 lit double ou 2 lits simples,"8,0",3 992 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 200
ibis Genève Aéroport,Genève,Chambre Double Standard,1 grand lit double,"8,2",2 929 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 106
The New Midi,"Les Grottes / Saint-Gervais, Genève",Chambre Simple,1 lit simple,"8,4",579 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.","€ 232€ 145
-37 %"
Les Armures,"Downtown, Genève",Chambre Supérieure,1 lit double,"9,2",831 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.","€ 346€ 312
-10 %"
City Hostel Geneva,"Les Pâquis, Genève",Lit dans Dortoir Mixte de 4 Lits,1 lit superposé,"7,4",1 448 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 50
Hotel Montbrillant,"Les Grottes / Saint-Gervais, Genève",Chambre Simple Standard,1 lit simple,"7,5",1 950 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 180
Appart'City Collection Genève Aéroport - Vernier,Genève,Studio Double,1 grand lit double,"8,9",1 389 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 128
ibis budget Genève Petit-Lancy,Genève,Chambre Triple,"2 lits (1 lit double, 1 lit superposé)","7,6",1 938 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 103
Hotel Cristal Design,"Les Grottes / Saint-Gervais, Genève",Chambre Simple,1 lit simple,"8,1",1 289 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 154
Hôtel Les Nations,"Petit-Saconnex / Servette, Genève",Chambre Simple,1 lit simple,"8,1",849 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 136
"InterContinental Genève, an IHG Hotel","Petit-Saconnex / Servette, Genève",Chambre Classique,1 lit double,"8,5",407 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 449
Hotel Suisse,"Les Grottes / Saint-Gervais, Genève",Chambre Simple,1 lit double,"8,4",2 679 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 153
Hotel Century,"Les Eaux-Vives, Genève",Chambre Simple Économique,1 lit simple,"6,7",694 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 147
Royal Manotel,"Les Pâquis, Genève",Chambre Simple Standard,1 lit simple,"7,9",4 531 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 191
Hotel Les Arcades,"Les Grottes / Saint-Gervais, Genève",Chambre Simple avec Salle de Bains Extérieure Privative,1 lit simple,"8,2",3 085 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 161
Novotel Genève Centre,"Les Pâquis, Genève",Chambre Double Standard,1 lit double,"8,0",2 565 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 208
Hotel Montana,"Les Grottes / Saint-Gervais, Genève",Chambre Simple Classique,1 lit simple,"7,4",708 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 169
Kipling Manotel,"Les Pâquis, Genève",Chambre Double ou Lits Jumeaux Standard,Types de lits : 1 lit double ou 2 lits simples,"8,7",2 232 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 180
Mövenpick Hotel & Casino Geneva,Genève,Chambre Lit Queen-Size Classique,1 grand lit double,"7,7",793 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 195
ibis Styles Genève Carouge,Genève,Chambre Double Standard,1 grand lit double,"8,7",1 889 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 127
ibis Geneve Centre Lac,"Les Pâquis, Genève",Chambre Double,1 grand lit double,"7,9",4 857 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 174
Hotel Eden,"Les Pâquis, Genève",Chambre Simple,1 lit simple,"8,5",820 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 180
Résidence Studio Genève Centre,"Les Pâquis, Genève",Studio,1 lit double,"7,3",1 008 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 123
John Knox Center,Genève,Chambre Simple,1 lit simple,"6,8",462 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 111
Hôtel Pax,"Les Eaux-Vives, Genève",Chambre Lits Jumeaux,2 lits simples,"7,9",863 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 198
Starling Hôtel Résidence Genève,"Acacias, Genève",Studio,1 grand lit double,"8,2",1 465 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 154
9Hotel Paquis,"Les Pâquis, Genève",Chambre Double Standard,1 grand lit double,"8,2",1 860 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 191
Hotel Diplomate,"Les Eaux-Vives, Genève",Chambre Simple,1 lit simple,"6,6",763 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 166
ibis Genève Centre Gare,"Les Grottes / Saint-Gervais, Genève",Chambre Double Standard,1 grand lit double,"7,7",1 941 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 205
Auberge Communale de Carouge,Genève,Chambre Double - Vue sur Jardin,1 grand lit double,"8,1",1 056 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 162
Studio au centre de Genève,Genève,Appartement 1 Chambre,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 113
VISIONAPARTMENTS Geneva Gare,"Les Grottes / Saint-Gervais, Genève",Chambre Deluxe,1 grand lit double,"8,3",3 597 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 249
Quartier de Carouge,Genève,Chambre Double,Hébergement géré par un particulier,"5,0",1 expérience vécue,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 100
Le Cénacle,"Les Eaux-Vives, Genève",Chambre Simple avec Douche et Toilettes Communes - Vue sur Parc,1 lit simple,"7,1",193 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.","€ 144€ 130
-10 %"
Les Chambres du CTN,Genève,Chambre Simple,1 lit simple,"7,3",440 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 112
Aparthotel Adagio Genève Mont-Blanc,"Les Pâquis, Genève",Studio (2 Adultes),Plusieurs types de lits,"7,5",1 337 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 173
"Hotel President, a Luxury Collection Hotel, Geneva","Les Pâquis, Genève", Chambre Double Supérieure avec 1 Lit King-Size - Vue sur Ville,1 lit double,"8,2",228 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 543
Hotel Central,"Downtown, Genève",Chambre Double Standard,Plusieurs types de lits,"7,4",1 269 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 166
ibis Genève Petit Lancy,Genève,Chambre Double Standard,1 grand lit double,"8,4",1 160 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 134
Hôtel Rousseau Plus,"Les Grottes / Saint-Gervais, Genève",Petite Chambre Double,1 grand lit double,"8,2",10 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 303
Design Hotel f6,"Les Pâquis, Genève",Chambre Double Standard,1 grand lit double,"8,3",1 956 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 180
Hotel Rotary Geneva - MGallery,"Les Grottes / Saint-Gervais, Genève",Chambre Double Classique,Types de lits : 1 lit double ou 2 lits simples,"8,5",746 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 266
Maison des pilotes,Genève,Chambre Double,Hébergement géré par un particulier,"7,0",58 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.","€ 124€ 100
-19 %"
Auteuil Manotel,"Les Pâquis, Genève",Chambre Double ou Lits Jumeaux Standard,Types de lits : 1 lit double ou 2 lits simples,"7,9",2 049 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 191
Hotel Adriatica,"Plainpalais, Genève",Chambre Simple Standard,1 lit simple,"8,8",323 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 314
Quartier de Plainpalais,"Plainpalais, Genève",Chambre Double Deluxe avec Balcon,Hébergement géré par un particulier,"7,9",13 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 148
Hotel Sagitta,"Les Eaux-Vives, Genève",Studio,Types de lits : 1 lit double ou 2 lits simples,"7,8",922 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.","€ 190€ 162
-15 %"
Hotel des Horlogers,Genève,Chambre Mansardée Classique ,1 lit double,"8,0",740 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.","€ 153€ 138
-10 %"
Hotel des Alpes,"Les Pâquis, Genève",Chambre Lits Jumeaux,2 lits simples,"7,8",1 028 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 210
Hotel D Geneva,"Les Pâquis, Genève",Chambre Double Cosy,1 grand lit double,"8,5",1 519 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 221
N’vY Manotel,"Les Pâquis, Genève",Chambre Double ou Lits Jumeaux Standard,Types de lits : 1 lit double ou 2 lits simples,"8,3",3 090 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 211
Tiffany Hotel,"Jonction, Genève",Chambre Simple,1 lit simple,"8,3",777 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 294
Calvy,"Les Eaux-Vives, Genève",Chambre Simple,1 lit simple,"7,1",272 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 187
New studio with private bathroom and balcony,"Plainpalais, Genève",Appartement 1 Chambre,1 lit simple,"6,8",6 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 106
Auberge de Confignon,Genève,Chambre Lits Jumeaux Économique,2 lits simples,"7,8",172 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 147
Lindo Lugar - just a 7 minute walk from the airport,Genève,Chambre Lits Jumeaux Économique,Hébergement géré par un particulier,"8,3",307 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 112
Appartement spacieux,"Les Eaux-Vives, Genève",Appartement 1 Chambre,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 144
Jade Manotel,"Les Pâquis, Genève",Chambre Double Exécutive,1 grand lit double,"8,5",1 114 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 211
Hotel Rousseau,"Les Grottes / Saint-Gervais, Genève",Chambre Lits Jumeaux Classique,2 lits simples,"7,9",1 740 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 214
The Ambassador,"Les Grottes / Saint-Gervais, Genève",Chambre Simple Standard,1 lit simple,"8,3",555 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.","€ 256€ 231
-10 %"
Novotel Suites Genève Aéroport,Genève,Suite Familiale,"3 lits (2 lits simples, 1 lit double)","8,4",1 718 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 152
Hotel Bristol,"Les Grottes / Saint-Gervais, Genève",Chambre Classique Unique Rénovée de 22-24 m2,Types de lits : 1 lit double ou 2 lits simples,"8,9",935 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 336
Drake Longchamp,"Les Pâquis, Genève",Chambre Double Premium avec Kitchenette,1 grand lit double,"7,8",899 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.","€ 228€ 194
-15 %"
Edelweiss Manotel,"Les Pâquis, Genève",Chambre Standard,Types de lits : 1 lit double ou 2 lits simples,"8,5",1 607 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 211
Charming flat center and near the lake,"Les Pâquis, Genève",Chambre Familiale avec Salle de Bains,Hébergement géré par un particulier,"9,0",7 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 157
Hôtel de la Cigogne,"Downtown, Genève",Chambre Double Classique,1 grand lit double,"8,5",1 220 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 437
Spacious studio with balcony,"Les Grottes / Saint-Gervais, Genève",Appartement 1 Chambre,Hébergement géré par un particulier,"8,4",7 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 137
Home Swiss Hotel,"Jonction, Genève",Chambre Double,1 lit double,"8,5",519 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 220
Hôtel Métropole Genève,"Downtown, Genève",Chambre Double Supérieure,Types de lits : 1 lit double ou 2 lits simples,"8,3",669 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 543
Hôtel Longemalle,"Downtown, Genève",Chambre Simple,1 lit simple,"8,5",1 237 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 370
Chez Maman Hotel & Restaurant,Genève,Chambre Double Supérieure,1 très grand lit double,"8,4",731 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.","€ 258€ 207
-20 %"
Residence Mont-Blanc Apartment,Genève,Appartement 2 Chambres,Hébergement géré par un particulier,"8,0",1 expérience vécue,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.","€ 197€ 181
-8 %"
Floatinn Boat-BnB,"Les Eaux-Vives, Genève",Chambre Double – Vue sur Lac,1 grand lit double,"9,4",59 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 264
The Paquis Oasis in Central Geneva,"Les Pâquis, Genève",Studio,1 grand lit double,"7,7",89 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 176
Beau-Rivage Genève,"Les Pâquis, Genève",Hébergement Deluxe - Vue sur Ville,Plusieurs types de lits,"9,0",448 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 732
"The Ritz-Carlton Hotel de la Paix, Geneva","Les Grottes / Saint-Gervais, Genève",Chambre Lit King-Size Classique avec Balcon - Vue sur Jardin,1 très grand lit double,"8,9",227 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 727
Fairmont Grand Hotel Geneva,"Les Pâquis, Genève",Chambre Double Fairmont - Vue sur Patio,1 lit double,"8,1",691 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 524
Eastwest Hôtel,"Les Pâquis, Genève",Chambre Simple,1 lit double,"8,8",612 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 274
Hôtel Résidence Parc des Eaux Vives,"Les Eaux-Vives, Genève",Chambre Lit Queen-Size - Vue sur Jardin,1 lit double,"8,5",336 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 342
Studio with free parking Nice terrace Free WiFi connection,Genève,Appartement 1 Chambre,Hébergement géré par un particulier,"8,5",12 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 190
Fraser Suites Geneva - Serviced Apartments,"Downtown, Genève",Suite Deluxe,1 grand lit double,"9,1",437 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 340
La Réserve Genève Hotel & Spa,Genève,Chambre Double Supérieure avec Accès au Spa,1 très grand lit double,"8,7",382 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 782
Appartements CityZen - Genève,"Les Pâquis, Genève",Appartement 1 Chambre,"3 lits (2 lits simples, 1 canapé-lit)","7,2",129 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 243
Appartement en duplex avec jardin,Genève,Appartement 1 Chambre,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 181
La Marina Appart,Genève,Appartement 2 Chambres,Hébergement géré par un particulier,"6,6",7 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 179
Quiet room near the city 24 Lancy,Genève,Appartement 1 Chambre,1 lit double,"4,0",6 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 95
45D Big renovated house for up to 8 people,Genève,Villa Standard,"5 lits (4 lits doubles, 1 grand lit double)",,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 331
"Studio, Place du Bourg de Four","Downtown, Genève",Appartement 1 Chambre,Hébergement géré par un particulier,"8,5",4 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 197
Logement super à côté du Jet et de la Gare,"Les Grottes / Saint-Gervais, Genève",Appartement 1 Chambre,Hébergement géré par un particulier,"1,9",10 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 168
Hotel d'Angleterre,"Les Pâquis, Genève",Chambre Lit Queen-Size Classique,1 grand lit double,"8,9",592 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.","€ 647€ 583
-10 %"
DIAMOND appartement au centre de Genève,Genève,Appartement 1 Chambre,Hébergement géré par un particulier,"9,7",6 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 217
4 Rooms 45D in a big renovated house,Genève,Chambre Double Économique,Hébergement géré par un particulier,"5,2",14 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 116
"Mandarin Oriental, Geneva","Les Grottes / Saint-Gervais, Genève",Chambre avec Vue sur la Rivière,1 grand lit double,"8,6",657 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 727
Four Seasons Hotel des Bergues Geneva,"Les Grottes / Saint-Gervais, Genève",Chambre Lit King-Size Standard,1 très grand lit double,"9,1",344 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 901
Perle rare cosy,"Petit-Saconnex / Servette, Genève",Appartement 1 Chambre,Hébergement géré par un particulier,,3 commentaires externes,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 233
5 rooms in the same villa with free parking,Genève,Chambre Double avec Salle de Bains Commune,1 grand lit double,"3,8",4 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 94
VISIONAPARTMENTS Geneva Mont-Blanc,"Les Grottes / Saint-Gervais, Genève",Chambre Double Deluxe,1 grand lit double,"8,3",2 661 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 280
Residence Mont-Blanc Poolhouse,Genève,Villa 1 Chambre,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 280
