Nom_Hotel,Adresse,Nom_Suite,Services,Note,Nbr_Experiences,Periode,Date,Prix
Barceló Warsaw Powiśle,"Śródmieście, Varsovie",Chambre Double Supérieure,Plusieurs types de lits,"8,9",1 403 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 155€ 108-30 %
Hampton by Hilton Warsaw City Centre,"Śródmieście, Varsovie",Chambre Lit Queen-Size ,1 lit double,"8,7",17 544 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 101
Centrum Lwowska,"Śródmieście, Varsovie",Chambre Simple Économique,1 lit simple,"7,0",3 044 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 40
Premiere Classe Varsovie/Warszawa,"Wola, Varsovie",Chambre Double,1 lit double,"7,0",10 758 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 79
Courtyard by Marriott Warsaw Airport,"Włochy, Varsovie",Chambre Deluxe avec 2 Lits Simples,2 lits simples,"9,1",12 596 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 117
Hilton Warsaw City Hotel,"Wola, Varsovie",Chambre Lits Jumeaux,2 lits simples,"8,4",2 956 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 108
Hotel Chmielna Warsaw,"Śródmieście, Varsovie",Chambre Simple Économique,1 lit simple,"7,5",3 334 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 66
"Crowne Plaza - Warsaw - The HUB, an IHG Hotel","Wola, Varsovie",Chambre Standard Lit Queen-Size,1 grand lit double,"9,4",3 472 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 100
The Westin Warsaw,"Wola, Varsovie",Chambre 1 Lit King-Size Classique,1 très grand lit double,"8,9",3 933 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 115
"Holiday Inn - Warsaw City Centre, an IHG Hotel","Wola, Varsovie",Chambre Double Standard,Types de lits : 1 lit double ou 2 lits simples,"9,1",8 505 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 101
SleepWell Apartments Nowy Świat,"Śródmieście, Varsovie",Petite Chambre Double,1 grand lit double,"8,9",1 934 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 166€ 106-36 %
Renaissance Warsaw Airport Hotel,"Włochy, Varsovie",Chambre Lit King-Size,1 très grand lit double,"9,0",6 477 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 114
Level Rooms,"Śródmieście, Varsovie",Chambre Lits Jumeaux Standard avec Salle de Bains Commune,2 lits simples,"8,6",1 703 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 90
Nobu Hotel Warsaw,"Śródmieście, Varsovie",Chambre Double Classique,1 très grand lit double,"9,0",1 381 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 146€ 124-15 %
Hampton By Hilton Warsaw Mokotow,"Mokotów, Varsovie",Chambre Lit Queen-Size avec Canapé-Lit - Non-Fumeurs,"2 lits (1 lit double, 1 canapé-lit)","9,0",6 866 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 78
Ibis Warszawa Stare Miasto,"Śródmieście, Varsovie",Chambre Standard avec 1 Lit Double,1 lit double,"8,3",8 998 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 72
Platinum Residence,"Wola, Varsovie",Grande Chambre Double ,1 lit double,"8,3",1 324 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 82
Campanile Varsovie / Warszawa,"Wola, Varsovie",Chambre Double,1 grand lit double,"7,8",7 350 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 81
Sound Garden Hotel Airport,"Włochy, Varsovie",Chambre Standard,1 lit double,"8,4",6 089 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 79
Warsaw Hostel Centrum Private Rooms & Dorms,"Śródmieście, Varsovie",Lit Simple en Dortoir,1 lit superposé,"7,6",3 149 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 24€ 19-20 %
Sofitel Warsaw Victoria,"Śródmieście, Varsovie",Chambre Lit King-Size Classique,1 très grand lit double,"8,9",3 857 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 131
Vienna House by Wyndham Mokotow Warsaw,"Mokotów, Varsovie",Chambre Lits Jumeaux Supérieure,2 lits simples,"9,2",6 849 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 66
ibis Styles Warszawa Centrum,"Śródmieście, Varsovie",Chambre Simple Standard,1 lit simple,"9,0",6 204 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 88
Centrum Barnabitów,"Mokotów, Varsovie",Chambre Simple,1 lit simple,"8,6",1 423 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 65
Hotel Metropol,"Śródmieście, Varsovie",Hébergement Double Standard - Occupation Simple,1 très grand lit double,"8,7",16 238 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 97
Mercure Warszawa Centrum,"Śródmieście, Varsovie",Chambre Lit Queen-Size Classique,Plusieurs types de lits,"8,5",5 892 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 96
Four Points by Sheraton Warsaw Mokotow,"Mokotów, Varsovie",Chambre 2 Lits Jumeaux/Simples Classique,2 lits simples,"9,2",3 419 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 71
Hotel Polonia Palace,"Śródmieście, Varsovie",Chambre Lits Jumeaux Standard,2 lits simples,"9,2",5 097 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 124€ 108-13 %
Top Apartamenty Centrum - Rondo ONZ,"Śródmieście, Varsovie",Pereca 2 - One-Bedroom Apartment,"2 lits (1 lit double, 1 canapé-lit)","8,1",1 660 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 95
B&B Hotel Warszawa-Okęcie,"Włochy, Varsovie",Chambre Double,1 grand lit double,"8,3",6 735 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 49
a&o Warsaw Wola,"Wola, Varsovie",Lit dans un dortoir de 4 lits,1 lit superposé,"8,6",14 913 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 22
Golden Tulip Warsaw Centre,"Wola, Varsovie",Chambre Supérieure avec 1 Lit Queen-Size,1 grand lit double,"9,0",3 025 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 85
ClickTheFlat Wilcza 35 City Center Apart Rooms,"Śródmieście, Varsovie",Chambre Double Standard avec Salle de Bains Commune,1 lit double,"8,3",203 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 66
Hostel Coco,"Ochota, Varsovie",Chambre Simple avec Salle de Bains Extérieure Privative,1 lit simple,"8,0",2 134 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 44
Focus Hotel Premium Warszawa,"Mokotów, Varsovie",Chambre Lit King-Size Standard,1 grand lit double,"9,4",3 423 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 74
ivory house ( SOLEC ),"Śródmieście, Varsovie",Chambre Double,1 lit double,"7,9",88 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 42
Hotel Colibra,"Wola, Varsovie",Chambre Lits Jumeaux,2 lits simples,"7,9",624 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 54
Oxygen Residence,"Wola, Varsovie",Studio (2 Adultes),1 lit double,"8,5",408 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 72
Castle Inn,"Śródmieście, Varsovie",Chambre Simple Standard,1 lit simple,"8,4",1 539 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 113€ 96-15 %
Hotel Holiday Park,"Bielany, Varsovie",Chambre Simple,1 lit simple,"7,9",2 617 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 59
ibis budget Warszawa Reduta,"Ochota, Varsovie",Chambre Double Standard,1 lit double,"8,0",10 850 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 53
Arche Hotel Krakowska,"Włochy, Varsovie",Chambre Simple Standard,1 lit simple,"8,8",4 619 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 110€ 99-10 %
SleepWell Boutique Apartments,"Śródmieście, Varsovie",Chambre Double Économique,1 grand lit double,"9,3",1 705 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 139€ 110-21 %
Warsaw Apartments - Luxury Top-view Aparthotel,"Wola, Varsovie",Appartement Supérieur,Hébergement géré par un particulier,"7,9",210 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 97€ 73-24 %
SCSK Żurawia,"Śródmieście, Varsovie",Chambre Lits Jumeaux,2 lits simples,"8,0",2 475 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 81
Hotel Gordon,"Włochy, Varsovie",Chambre Lits Jumeaux Économique,2 lits simples,"8,1",5 929 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 49
Hotel Sante,"Praga-Północ, Varsovie",Chambre Double Supérieure,1 grand lit double,"8,8",296 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 127
Aparthotel Nowy Świat 28,"Śródmieście, Varsovie",Appartement 1 Chambre,"2 lits (1 canapé-lit, 1 grand lit double)","7,9",1 293 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 93
ClickTheFlat Hoża Street Apart Rooms,"Śródmieście, Varsovie",Chambre Simple avec Salle de Bains Commune,1 lit simple,"7,7",581 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 63
eMKa Hostel,"Śródmieście, Varsovie",Chambre Triple avec Salle de Bains Commune,3 lits simples,"8,6",1 509 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 65
Golden Tulip Warsaw Airport,"Włochy, Varsovie",Chambre Double Supérieure,Plusieurs types de lits,"8,9",1 824 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 68
Hotel Arkadia Royal,"Wawer, Varsovie",Chambre Simple,1 lit simple,"7,9",973 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 50
Centrum ARTLwowska,"Śródmieście, Varsovie",Chambre Simple Économique,1 lit simple,"7,5",315 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 40
Hotel Hetman,"Praga-Północ, Varsovie",Chambre Simple,1 lit simple,"8,6",3 737 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 70
Hotel Witkowski,"Włochy, Varsovie",Chambre Lits Jumeaux Confort,2 lits simples,"8,9",947 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 67
Hotel Reytan,"Mokotów, Varsovie",Chambre Simple,1 lit simple,"8,9",5 909 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 74
Regent Warsaw Hotel,"Śródmieście, Varsovie",Chambre Classique,1 lit simple,"8,2",3 415 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 86
Logos,"Śródmieście, Varsovie",Chambre Simple,1 lit simple,"8,4",8 532 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 66
Mercure Warszawa Grand,"Śródmieście, Varsovie",Chambre Simple Classique,1 lit simple,"8,5",4 875 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 92
"Holiday Inn Express - Warsaw - The HUB, an IHG Hotel","Wola, Varsovie",Chambre Lit King-Size Accessible aux Personnes à Mobilité Réduite - Douche Accessible en Fauteuil Roulant,1 très grand lit double,"9,3",10 711 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 95
"Radisson Collection Hotel, Warsaw","Śródmieście, Varsovie",Chambre Collection,Types de lits : 1 lit double ou 2 lits simples,"9,1",10 336 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 138
PURO Warszawa Centrum,"Śródmieście, Varsovie",Chambre Double,1 grand lit double,"9,4",4 166 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 127
Mercure Warszawa Airport,"Włochy, Varsovie",Chambre Double Classique,1 lit double,"8,6",1 808 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 63
SleepWell Apartments Ordynacka,"Śródmieście, Varsovie",Studio,1 grand lit double,"8,8",1 562 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 189€ 148-22 %
Karat,"Mokotów, Varsovie",Chambre Simple,1 lit simple,"7,4",1 810 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 59
HALBY rooms Nowolipki 15,"Śródmieście, Varsovie",Chambre Double avec Salle de Bains Commune,1 grand lit double,"7,8",46 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 38
Mamaison Residence Diana,"Śródmieście, Varsovie",Studio,1 grand lit double,"8,8",1 594 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 95
Luxury Apartments Seveeu,"Wola, Varsovie",Appartement Supérieur,"2 lits (1 canapé-lit, 1 grand lit double)","9,5",60 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 118€ 104-12 %
Novotel Warszawa Airport,"Włochy, Varsovie",Chambre Double Standard avec Canapé,"2 lits (1 lit double, 1 canapé-lit)","8,6",5 644 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 66
Kapsuła Hostel Warszawa,"Śródmieście, Varsovie",Chambre Simple - Niveau Supérieur,1 lit simple,"8,9",6 329 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 38
Hotel Łazienkowski,"Śródmieście, Varsovie",Chambre Simple,1 lit simple,"7,9",2 415 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 69
Warsaw Concept,"Śródmieście, Varsovie",Studio,1 lit double,"9,1",943 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 81
Villa Plaza,"Wola, Varsovie",Chambre Simple Standard,1 lit simple,"8,6",3 957 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 54
Ibis Warszawa Reduta,"Ochota, Varsovie",Chambre Double,1 lit double,"8,5",5 623 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 60
Moxy Warsaw Praga,"Praga-Północ, Varsovie",Chambre Lit Queen-Size Moxy,1 grand lit double,"9,2",4 290 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 79
CKS Warszawa (Centrum Konferencyjno-Szkoleniowe CS Natura Tour),"Wawer, Varsovie",Chambre Double avec Salle de Bains Privative,2 lits simples,"7,8",1 486 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 54
Air Hotel,"Włochy, Varsovie",Chambre Double Supérieure,1 lit double,"8,9",4 863 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 68
Kamienica no 111a,"Włochy, Varsovie",Chambre Double Économique,Hébergement géré par un particulier,"9,1",393 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 70
Arche Hotel Puławska Residence,"Ursynów, Varsovie",Chambre Double Standard,1 grand lit double,"8,7",3 598 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 74
Hotel Tulip Residences Warsaw Targowa,"Praga-Południe, Varsovie",Chambre Standard avec 1 Lit Queen-Size,1 lit double,"8,8",4 306 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 81
Hostel Chmielna 5 Rooms & Apartments,"Śródmieście, Varsovie",Lit dans Dortoir Mixte de 8 Lits ,1 lit simple,"6,9",2 229 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 18
ClickTheFlat Aleje Jerozolimskie Center Apart Rooms,"Śródmieście, Varsovie",Chambre Double Standard avec Salle de Bains Commune,1 lit double,"8,1",453 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 67
Studio Rental Central Warsaw,"Śródmieście, Varsovie",Chambre Simple avec Salle de Bains Privative,1 lit simple,"4,3",1 320 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 44
Casa De Wawa,"Wola, Varsovie",Lit Superposé dans Dortoir Mixte,1 lit superposé,"7,4",903 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 15
Sheraton Grand Warsaw,"Śródmieście, Varsovie",Chambre Lit King-Size Deluxe,1 très grand lit double,"9,0",3 092 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 149
HaLo Green,"Śródmieście, Varsovie",Chambre Double,1 lit double,"7,6",434 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 80
Parrot Dream.Stunning 2 bedrooms near metro&center,"Śródmieście, Varsovie",Appartement 2 Chambres,"3 lits (1 lit simple, 1 lit double, 1 canapé-lit)","8,9",48 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 200
Hotelik Karter,"Włochy, Varsovie",Chambre Lits Jumeaux Spacieuse,Hébergement géré par un particulier,"8,0",1 915 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 34
Hampton by Hilton Warsaw Airport,"Włochy, Varsovie",Chambre Lit Queen-Size ,1 lit double,"8,7",7 204 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 97
"Holiday Inn Express Warsaw - Mokotow, an IHG Hotel","Mokotów, Varsovie",Chambre Double ou Lits Jumeaux Standard,Types de lits : 1 lit double ou 2 lits simples,"9,1",8 705 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 80
Hotel Warszawa,"Śródmieście, Varsovie",Chambre Lit King-Size,1 grand lit double,"9,1",1 664 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 207
Chillout Hostel,"Śródmieście, Varsovie",Lit dans Dortoir Mixte de 8 Lits ,1 lit superposé,"8,2",2 201 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 16
NYX Hotel Warsaw by Leonardo Hotels,"Wola, Varsovie",Chambre Double Confort,1 grand lit double,"9,2",18 015 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 165
Hotel Mokotów,"Mokotów, Varsovie",Chambre Simple,1 lit simple,"8,9",2 158 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 91€ 77-15 %
Central Station Hostel,"Śródmieście, Varsovie",Grande Chambre Double ,Plusieurs types de lits,"7,1",1 197 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 60€ 54-10 %
Hotel Julianów,"Wawer, Varsovie",Chambre Lits Jumeaux Économique,2 lits simples,"7,6",606 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 36
Aramis,"Mokotów, Varsovie",Chambre Triple (2 Adultes),3 lits simples,"7,0",3 431 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 55
MENNICA RESIDENCE SUITE APARTMENTS,"Wola, Varsovie",Appartement 1 Chambre,"2 lits (1 lit double, 1 canapé-lit)","8,8",118 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 140
*ClickTheFlat* Wilcza 33 Street Apart Rooms in the City Center,"Śródmieście, Varsovie",Chambre Double Standard avec Salle de Bains Commune,1 lit double,"8,3",401 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 71
Maison Brühl - Apartamenty przy Ogrodzie Saskim,"Śródmieście, Varsovie",Appartement 2 Chambres,Hébergement géré par un particulier,"9,4",44 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 258
Industrial 9th Floor Central Apartment with Balcony and Views,"Wola, Varsovie",Appartement 1 Chambre,1 lit double,"9,0",14 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 195
Center Warsaw - Apartmenty Jana Pawła II,"Wola, Varsovie",Appartement 2 Chambres,"4 lits (2 lits doubles, 2 canapés-lits)","7,5",169 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 180
Apartament Moniuszki by Your Freedom,"Śródmieście, Varsovie",Appartement Deluxe,"3 lits (1 canapé-lit, 2 grands lits doubles)","8,6",162 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 232
oompH Warsaw Central Elegant Apartment,"Śródmieście, Varsovie",Appartement Supérieur,"2 lits (1 canapé-lit, 1 grand lit double)","8,6",54 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 164
Apartament Metropolia typu deluxe,"Włochy, Varsovie",Appartement Deluxe,"4 lits (2 lits simples, 1 canapé-lit, 1 grand lit double)","9,3",85 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 207€ 173-16 %
WarsawSkyline Apartments - Żelazna City Center,"Wola, Varsovie",Appartement,"2 lits (1 canapé-lit, 1 grand lit double)","9,5",45 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 179
RENTTNER Apartamenty,"Ochota, Varsovie",Appartement 1 Chambre,Hébergement géré par un particulier,"9,4",539 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 132€ 112-15 %
Apartamenty Goka Like It Arkadia,"Wola, Varsovie",Studio,Hébergement géré par un particulier,"9,2",53 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 112
AB Hostel,"Ochota, Varsovie",Lit dans Dortoir Mixte de 6 Lits,1 lit simple,"8,3",3 338 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 13
Lama Rooms,"Praga-Północ, Varsovie",Chambre Double,1 lit double,"7,8",606 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 51
NWW Apartamenty Zgody i Chmielna,"Śródmieście, Varsovie",Appartement 1 Chambre,"2 lits (1 lit double, 1 canapé-lit)","8,0",552 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 56
DoubleTree by Hilton Hotel & Conference Centre Warsaw,"Wawer, Varsovie",Chambre Lits Jumeaux,2 lits simples,"8,9",4 147 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 99
Perfect View Apart's,"Wola, Varsovie",Appartement 1 Chambre,1 lit double,"9,2",69 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 172€ 103-40 %
Apartments Kazou Residence,"Wola, Varsovie",Appartement Supérieur,1 lit double,"8,0",1 081 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 107
