Titre,image,Nom_Hotel,Lien,Ville,Emplacement,Note,Appreciation,Place,Comparatif,Nbr_Experiences,TCC,Type,Detail,Prix
Chambre Double Économique,https://cf.bstatic.com/xdata/images/hotel/square200/423153772.webp?k=73d10ad932b68a0767d6d8d87badc47f5fc704b441619732939610e220b17033&o=,Камера хранения,https://www.booking.com/hotel/md/ground-floor-suitable-for-disabled.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-2276223&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=8b1e5299fba302da&srepoch=1698925495&all_sr_blocks=596250401_233867588_1_42_0&highlighted_blocks=596250401_233867588_1_42_0&matching_block_id=596250401_233867588_1_42_0&sr_pri_blocks=596250401_233867588_1_42_0__56880&from_sustainable_property_sr=1&from=searchresults&map=1,Chişinău,1 km du centre,"7,6",Bien  ,1 lit simple,Plus que 5 hébergements à ce prix sur notre site,21 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 lit simple,€ 34€ 30-12 %
Lit dans Dortoir Mixte de 10 Lits,https://cf.bstatic.com/xdata/images/hotel/square200/87464609.webp?k=8741418d43d0f7fd7fd804e828e6e3728933dfbb15ffd1eb819488c4e8dcf791&o=,Hostel Amazing Ionika,https://www.booking.com/hotel/md/ionika-hostel.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-2276223&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=8b1e5299fba302da&srepoch=1698925495&all_sr_blocks=183984711_347662418_1_0_0&highlighted_blocks=183984711_347662418_1_0_0&matching_block_id=183984711_347662418_1_0_0&sr_pri_blocks=183984711_347662418_1_0_0__19900&from_sustainable_property_sr=1&from=searchresults&map=1,Chişinău,"0,8 km du centre","9,4",Fabuleux  ,1 lit superposé,Plus que 2 lits à ce prix sur notre site,1 079 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",Lit en dortoir,€ 21€ 10-50 %
Chambre Double,https://cf.bstatic.com/xdata/images/hotel/square200/342435917.webp?k=1eb7ef9947edc3b10a4fbfcc2b561049f228a79a565aa032f17870647d763723&o=,GREGORY Boutique Hotel Chisinau,https://www.booking.com/hotel/md/gregory-chisinau-kishiniov1.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-2276223&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=8b1e5299fba302da&srepoch=1698925495&all_sr_blocks=816181801_372997273_0_2_0&highlighted_blocks=816181801_372997273_0_2_0&matching_block_id=816181801_372997273_0_2_0&sr_pri_blocks=816181801_372997273_0_2_0__256500&from_sustainable_property_sr=1&from=searchresults&map=1,Chişinău,"0,7 km du centre","9,9",Exceptionnel ,1 lit double,Plus que 7 hébergements à ce prix sur notre site,846 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 lit double,€ 134
Chambre Simple Économique,https://cf.bstatic.com/xdata/images/hotel/square200/11607575.webp?k=59f02e8dec66ae9b49c2e81ccc89fb8e52eb8726975922babbf41524a9952a1e&o=,Weekend Boutique Hotel,https://www.booking.com/hotel/md/weekend-boutique.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-2276223&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=8b1e5299fba302da&srepoch=1698925495&all_sr_blocks=28774818_96742536_1_1_0&highlighted_blocks=28774818_96742536_1_1_0&matching_block_id=28774818_96742536_1_1_0&sr_pri_blocks=28774818_96742536_1_1_0__116025&from_sustainable_property_sr=1&from=searchresults&map=1,Chişinău,"2,5 km du centre","8,9",Superbe ,Plusieurs types de lits,Plus que 2 hébergements à ce prix sur notre site,985 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",Plusieurs types de lits,€ 61
Chambre Double Deluxe,https://cf.bstatic.com/xdata/images/hotel/square200/129958363.webp?k=b6c37efc6c28ee24ea87c7dc004b9b9fc7fe659843b5a109b6e6122912cbebc7&o=,London Boutique Hotel,https://www.booking.com/hotel/md/london-boutique.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-2276223&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=8b1e5299fba302da&srepoch=1698925495&all_sr_blocks=275162505_106595882_2_2_0&highlighted_blocks=275162505_106595882_2_2_0&matching_block_id=275162505_106595882_2_2_0&sr_pri_blocks=275162505_106595882_2_2_0__125000&from=searchresults&map=1,Chişinău,"1,4 km du centre","9,0",Fabuleux  ,1 grand lit double,Plus que 6 hébergements à ce prix sur notre site,1 525 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 grand lit double,€ 65
Chambre Standard 2 Lits Jumeaux/Simples - Vue sur Ville,https://cf.bstatic.com/xdata/images/hotel/square200/463624758.webp?k=c448a9c1db48230562576926f453ee602c0c55e2285d4e5599c3e0509aaa24e3&o=,Courtyard by Marriott Chisinau,https://www.booking.com/hotel/md/courtyard-by-marriott-chisinau.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-2276223&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=8b1e5299fba302da&srepoch=1698925495&all_sr_blocks=541538902_246436407_1_2_0&highlighted_blocks=541538902_246436407_1_2_0&matching_block_id=541538902_246436407_1_2_0&sr_pri_blocks=541538902_246436407_1_2_0__12900&from_sustainable_property_sr=1&from=searchresults&map=1,Chişinău,"2,3 km du centre","8,9",Superbe ,2 lits simples,,345 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",2 lits simples,€ 129
Dortoir Mixte ,https://cf.bstatic.com/xdata/images/hotel/square200/501171502.webp?k=5d060cebb51e9d6d2e9eddb5c77aa254227b4722c36ae3d11de1af98604685cc&o=,Guest Hostel,https://www.booking.com/hotel/md/guest-hostel.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-2276223&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=8b1e5299fba302da&srepoch=1698925495&all_sr_blocks=1096167201_382511885_1_0_0&highlighted_blocks=1096167201_382511885_1_0_0&matching_block_id=1096167201_382511885_1_0_0&sr_pri_blocks=1096167201_382511885_1_0_0__19900&from=searchresults&map=1,Chişinău,"1,3 km du centre",,,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,Taxes et frais compris,Dortoir,€ 10
Chambre Double Standard,https://cf.bstatic.com/xdata/images/hotel/square200/499671091.webp?k=e635ac92ae63a8763dfe205eec25c210d5dcd44999b17e4d47777b15d42f5065&o=,Glass Cube Hotel,https://www.booking.com/hotel/md/glass-cube.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-2276223&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=8b1e5299fba302da&srepoch=1698925495&all_sr_blocks=674063401_275644393_2_0_0&highlighted_blocks=674063401_275644393_2_0_0&matching_block_id=674063401_275644393_2_0_0&sr_pri_blocks=674063401_275644393_2_0_0__144000&from=searchresults&map=1,Chişinău,500 m du centre,"9,0",Fabuleux  ,1 très grand lit double,Plus que 3 hébergements à ce prix sur notre site,480 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 très grand lit double,€ 75
Chambre Simple,https://cf.bstatic.com/xdata/images/hotel/square200/303726276.webp?k=c8d9b21a408b81a9c92379ca6b23e037c5ace5832f30cf94bb78a55756a3a2ef&o=,Thomas Albert,https://www.booking.com/hotel/md/thomas-albert.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-2276223&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=8b1e5299fba302da&srepoch=1698925495&all_sr_blocks=177076801_90888320_1_2_0&highlighted_blocks=177076801_90888320_1_2_0&matching_block_id=177076801_90888320_1_2_0&sr_pri_blocks=177076801_90888320_1_2_0__141750&from_sustainable_property_sr=1&from=searchresults&map=1,Chişinău,"0,6 km du centre","9,2",Fabuleux  ,1 lit simple,Plus que 1 hébergement à ce prix sur notre site,787 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte",1 lit simple,€ 106€ 74-30 %
Suite Junior,https://cf.bstatic.com/xdata/images/hotel/square200/95327595.webp?k=d8107a81c46191dca9da488250988b0495eb9328812af5f756caa6be6ca2d3e6&o=,Park Lane Hotel,https://www.booking.com/hotel/md/park-lane.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-2276223&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=8b1e5299fba302da&srepoch=1698925495&all_sr_blocks=228800603_99601589_0_1_0&highlighted_blocks=228800603_99601589_0_1_0&matching_block_id=228800603_99601589_0_1_0&sr_pri_blocks=228800603_99601589_0_1_0__242730&from=searchresults&map=1,Chişinău,"1,1 km du centre","9,1",Fabuleux  ,"2 lits (1 très grand lit double, 1 canapé-lit)",Plus que 1 à ce prix sur notre site,737 expériences vécues,Taxes et frais compris,"1 nuit, 1 adulte","2 lits (1 très grand lit double, 1 canapé-lit)",€ 127
Appartement 2 Chambres,https://cf.bstatic.com/xdata/images/hotel/square200/503055178.webp?k=86a0e3c899b6d2afc94b88d9b3321a04ad1ebb1263cb93cfd9c7b2e37d28fb3a&o=,Airport-apartament 24&24 Chişinău!!!,https://www.booking.com/hotel/md/airport-apartament-chisinau.fr.html?label=gog235jc-1DCAMoyAE4wwJIDVgDaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AoDcjaoGwAIB0gIkNjQwODM3N2YtMzg5NC00ODYyLTg4ZDQtNWQxMmQyOTg2MWM02AIE4AIB&sid=c694f4a42cec3bb04547d189ffe881c8&aid=356980&ucfs=1&arphpl=1&checkin=2023-11-03&checkout=2023-11-04&dest_id=-2276223&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=8b1e5299fba302da&srepoch=1698925495&all_sr_blocks=1094680201_382379256_2_0_0&highlighted_blocks=1094680201_382379256_2_0_0&matching_block_id=1094680201_382379256_2_0_0&sr_pri_blocks=1094680201_382379256_2_0_0__153000&from=searchresults&map=1,Chişinău,"12,5 km du centre",,,"3 lits (1 lit simple, 1 canapé-lit, 1 grand lit double)",,"1 nuit, 1 adulte",Taxes et frais compris,Taxes et frais compris,"3 lits (1 lit simple, 1 canapé-lit, 1 grand lit double)",€ 80
